gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,winner
136,4688.5,4929.5,3283.97,3024.51,3,3,-1
137,4246.9,4984.6,3109.73,3155.83,3,3,-1
138,4590.0,4302.6,3047.66,2816.19,4,3,-1
139,4016.3,3802.4,2809.17,2639.5,3,3,-1
140,4527.4,5066.1,2971.61,3111.25,3,3,-1
141,4291.9,4603.2,3376.48,3162.78,3,3,-1
142,4201.6,3944.9,2999.3,2635.12,3,3,-1
143,5053.7,5058.4,3550.5,2886.16,3,3,-1
144,4768.4,4103.1,3254.12,2688.1,4,4,-1
145,4106.9,4487.9,3078.68,3241.44,3,3,-1
146,4265.6,5193.8,3207.9,3361.38,3,3,-1
147,4013.3,4489.8,3147.87,3137.28,3,3,-1
148,3843.4,4654.6,3171.51,3441.41,3,3,-1
149,4486.5,5921.7,3322.19,4046.42,3,3,-1
150,4397.9,5154.5,3267.87,3695.39,3,4,-1
151,4950.7,5118.9,3225.12,3308.88,4,4,-1
152,5132.0,4363.0,3322.17,3245.56,4,3,-1
153,4415.4,5609.7,3365.22,3731.97,3,4,-1
154,6408.3,6159.6,3979.87,3946.05,4,4,-1
155,4371.4,4524.8,3257.31,3341.62,3,3,-1
156,7446.7,6731.4,4142.68,4643.51,4,4,-1
157,5262.6,7047.7,3842.29,4468.5,3,4,-1
158,4535.6,4729.9,3313.58,3280.07,3,3,-1
159,5357.9,5428.6,3651.57,3619.56,3,3,-1
160,5336.9,6407.5,3240.44,3671.34,3,4,-1
161,8197.2,7317.1,4028.93,4849.29,4,4,-1
162,5667.0,6055.8,3536.16,3812.51,3,3,-1
163,6527.9,7823.2,3988.01,4913.92,3,3,-1
164,5323.9,5943.7,3255.59,3945.52,3,3,-1
165,5341.8,5240.4,3659.17,3737.21,3,4,-1
166,4619.6,5088.8,2986.47,3107.58,3,3,-1
167,7040.8,6812.6,4935.45,4169.15,3,4,-1
168,5501.6,5416.5,3268.33,3716.47,3,3,-1
169,5338.0,5533.3,3887.52,3439.2,3,3,-1
170,5324.8,5274.6,3525.11,3305.89,4,4,-1
171,4993.6,4984.1,2912.41,2742.73,3,3,-1
172,4142.6,4340.5,2906.28,2956.82,3,3,-1
173,3993.8,4274.3,2967.88,2778.63,3,3,-1
174,4348.5,4111.2,2918.78,2992.53,3,3,-1
175,4202.0,4195.0,3158.96,2914.75,3,3,-1
176,3921.3,3846.2,3040.33,3090.72,3,3,-1
177,4318.6,4336.4,3137.4,3076.73,3,3,-1
178,5022.4,5356.2,3656.74,3723.47,3,4,-1
179,5531.4,5823.2,4013.66,4050.8,3,4,-1
180,3926.7,4122.2,2643.01,2850.62,3,3,-1
181,4331.7,4405.8,2905.11,3266.11,3,3,-1
182,5195.6,6435.6,3101.07,4246.7,3,4,-1
183,4180.8,4866.2,2741.63,3060.0,3,4,-1
184,4360.0,4300.9,2677.64,3050.82,3,3,-1
185,3643.3,3846.9,2640.41,2760.52,3,3,-1
186,3760.1,3917.7,2730.95,2982.13,3,3,-1
187,3513.0,3864.8,2643.79,2601.74,3,3,-1
188,3763.0,3879.8,2586.78,2590.86,3,3,-1
189,4813.9,4833.1,2948.22,2991.69,4,4,-1
190,4346.7,4107.7,2943.27,3013.94,3,3,-1
191,4041.5,4054.8,2473.91,2817.75,3,3,-1
192,3809.4,3770.4,2688.6,2837.04,3,3,-1
193,4892.9,4796.8,3185.07,3728.14,3,3,-1
194,5487.7,6036.1,3602.49,3962.54,4,4,-1
195,4699.1,4944.6,3513.36,3834.57,3,3,-1
196,4475.0,5300.0,3446.85,3876.26,3,4,-1
197,7270.6,7286.6,4217.24,5189.14,4,3,-1
198,5758.8,5889.2,3910.24,4463.48,3,3,-1
199,6812.4,7001.8,4164.71,4967.51,4,4,-1
200,6330.1,7232.0,4336.67,5451.0,4,3,-1
201,5995.5,7026.7,3928.95,5038.76,3,4,-1
202,6871.7,6563.2,4471.92,4468.16,3,4,-1
203,6416.4,6137.9,3731.51,4255.81,4,4,-1
204,4485.0,4665.6,2882.59,3218.27,3,3,-1
205,5186.3,5637.3,2784.09,3870.29,3,3,-1
206,4857.2,4872.3,2749.34,3647.63,3,3,-1
207,4439.9,5155.7,3272.35,3660.22,3,4,-1
208,5192.2,5119.9,3418.82,3507.0,3,3,-1
209,4632.8,4944.6,3076.92,3545.47,3,3,-1
210,3838.5,4082.6,2773.57,3143.39,3,3,-1
211,4192.7,4567.6,2883.89,3168.0,3,3,-1
212,4585.8,4810.0,2959.59,3318.17,3,3,-1
213,5037.7,5182.0,3190.84,3739.29,3,4,-1
214,4475.3,4783.1,3022.74,3485.31,3,3,-1
215,5932.7,6209.2,4326.17,4395.97,3,3,-1
216,4474.0,4690.3,3302.05,3523.45,3,3,-1
217,5407.8,4910.0,3293.8,3537.01,4,4,-1
218,4589.8,5329.4,3028.62,3340.33,3,4,-1
219,4481.1,4478.0,2966.05,2837.62,3,3,-1
220,4231.1,4286.4,3214.94,3056.04,3,3,-1
221,3784.3,3875.0,2328.75,2726.97,3,3,-1
222,3325.6,3590.7,2431.53,2434.75,3,3,-1
223,3888.5,3861.8,2848.69,2688.86,3,3,-1
224,3944.0,3947.3,2898.61,2414.83,3,3,-1
225,3445.2,3662.9,2654.7,2484.98,3,3,-1
226,3629.8,3813.6,2678.53,2711.18,3,3,-1
227,3727.8,4029.1,2764.92,2851.85,3,3,-1
228,3352.6,4480.8,2602.23,2563.57,3,4,-1
229,3358.9,3564.0,2413.64,2654.43,3,3,-1
230,3176.1,3424.0,2315.36,2288.0,3,3,-1
231,3261.1,3695.2,2530.56,2777.89,3,3,-1
232,3377.1,3446.5,2531.74,2439.36,3,3,-1
233,3726.4,3701.1,2712.29,2578.04,3,3,-1
234,3509.9,4044.7,2496.7,2961.68,3,3,-1
235,3627.3,3918.7,2474.57,2807.97,3,3,-1
236,4483.4,5012.8,2794.11,3167.52,3,4,-1
237,3596.6,3848.6,2533.56,2639.38,3,3,-1
238,3870.8,4228.4,2759.12,3050.14,3,3,-1
239,3409.4,3519.5,2443.13,2384.7,3,3,-1
240,3792.1,3973.7,2626.51,2798.03,3,3,-1
241,4196.5,3934.7,2900.64,2926.73,3,3,-1
242,4303.8,4400.4,3051.01,3140.24,3,3,-1
243,4736.5,3955.6,2945.22,2921.66,4,3,-1
244,4104.2,4317.9,2612.26,3172.88,3,3,-1
245,3662.4,3626.2,2584.28,2948.89,3,3,-1
246,3854.0,5118.6,2620.93,3170.6,3,4,-1
247,3746.0,4067.8,2726.96,2788.24,3,3,-1
248,4432.1,5371.8,2940.07,3022.57,3,4,-1
249,4621.3,4094.7,2844.75,2951.41,4,3,-1
250,3716.6,3741.7,2762.99,2555.67,3,3,-1
251,3881.4,4010.6,2896.75,2883.85,3,3,-1
252,4643.9,5170.6,3212.76,2996.77,4,4,-1
253,3722.3,3789.8,2781.61,2542.27,3,3,-1
254,3692.1,3675.9,2986.22,2446.78,3,3,-1
255,4457.6,4393.8,3256.62,2844.02,3,3,-1
256,6391.7,6880.0,4482.95,4283.32,4,4,-1
257,7943.9,6233.8,4483.69,3862.56,4,3,-1
258,7213.2,6679.7,4773.46,3925.8,4,3,-1
259,4438.6,4498.8,3405.07,3062.63,3,4,-1
260,5180.1,4798.7,3449.54,2778.24,3,3,-1
261,8441.9,6807.4,5396.91,4382.64,4,4,-1
262,5086.8,4907.4,3310.85,3109.69,4,3,-1
263,8061.7,5941.5,3955.79,4100.92,4,3,-1
264,7106.7,6082.8,3870.66,3344.32,4,3,-1
265,6775.1,5085.2,3957.72,3058.69,5,3,-1
266,5451.8,4373.9,3642.67,2677.86,4,3,-1
267,4730.3,3448.5,3288.11,2286.55,4,3,-1
268,3535.4,3457.4,2934.47,2585.36,3,3,-1
269,4567.7,4296.3,3302.39,2675.17,3,3,-1
270,5305.0,3405.0,3298.13,2349.94,4,3,-1
271,3740.4,4000.5,2900.9,2754.29,3,3,-1
272,4045.5,4126.4,3113.79,2709.94,3,3,-1
273,3613.1,3850.7,3002.92,2661.44,3,3,-1
274,3471.0,3587.1,2800.17,2643.55,3,3,-1
275,3639.3,3444.5,2870.69,2725.94,3,3,-1
276,4000.1,3957.9,3118.46,2934.14,3,3,-1
277,4043.5,3732.0,3107.75,2849.28,3,3,-1
278,6277.2,5599.8,4027.71,3699.5,3,3,-1
279,4130.1,4305.7,3011.47,2775.37,3,3,-1
280,3913.3,3612.1,2867.14,2454.87,3,3,-1
281,3368.6,3614.2,2543.67,2666.12,3,3,-1
282,5040.7,4467.4,3470.11,2725.77,3,3,-1
283,4352.2,4677.8,3072.03,2881.01,4,4,-1
284,4497.8,4225.6,3324.44,2649.71,3,3,-1
285,3939.8,3618.1,2816.22,2537.79,3,3,-1
286,3610.3,3895.7,2563.42,2608.41,3,3,-1
287,3737.0,4111.3,2676.06,2798.63,3,3,-1
288,3841.1,3873.0,2713.87,3056.8,3,3,-1
289,3572.7,3901.1,2618.68,2762.57,3,3,-1
290,3401.7,3468.1,2594.9,2581.58,3,3,-1
291,4144.0,3803.0,3063.4,2928.45,3,3,-1
292,3886.7,3868.3,3034.27,2749.37,3,3,-1
293,3585.9,3502.3,2670.39,2491.95,3,3,-1
294,4327.7,4501.3,2947.68,2155.8,3,4,-1
295,3691.0,3805.4,2849.19,2512.37,3,3,-1
296,4561.2,4389.4,2962.77,2911.61,4,4,-1
297,3438.4,3581.8,2719.45,2637.97,3,3,-1
298,4162.6,3789.3,3140.78,2771.71,3,3,-1
299,3683.5,3894.7,2910.81,2798.42,3,3,-1
300,3292.4,3412.9,2559.96,2422.49,3,3,-1
301,3511.0,3390.4,2652.38,2408.02,3,3,-1
302,3999.2,3505.9,3158.73,2627.93,3,3,-1
303,3551.4,3506.3,2964.31,2716.28,3,3,-1
304,3558.5,3556.7,2573.43,2541.08,3,3,-1
305,3457.6,3497.8,2718.78,2398.04,3,3,-1
306,3847.1,4518.7,2782.35,2455.28,3,4,-1
307,4193.1,4633.2,3007.41,2551.11,3,4,-1
308,3591.2,3318.8,2742.9,2258.04,3,3,-1
309,3455.0,3447.1,2565.37,2398.85,3,3,-1
310,4763.1,3709.8,3019.36,2565.24,4,3,-1
311,3754.5,3545.4,2831.13,2482.88,3,3,-1
312,4300.2,3496.0,2710.51,2223.56,4,3,-1
313,3788.7,3737.7,2765.28,2328.9,3,3,-1
314,3489.3,3336.6,2552.68,2255.87,3,3,-1
315,3254.7,3257.9,2447.19,2167.5,3,3,-1
316,4118.6,3629.6,2787.19,2325.25,4,3,-1
317,4304.8,3656.4,2799.86,2338.8,4,3,-1
318,3532.9,3682.9,2724.4,2595.68,3,3,-1
319,3641.2,3710.3,2638.01,2496.88,3,3,-1
320,3625.4,3406.3,2776.19,2372.95,3,3,-1
321,3360.4,3466.6,2436.65,2295.94,3,3,-1
322,3572.7,3430.6,2921.26,2426.84,3,3,-1
323,3730.0,3534.7,2704.93,2278.48,3,3,-1
324,4583.0,3816.0,3036.56,2676.45,4,3,-1
325,3969.4,3811.9,2981.1,2651.83,3,3,-1
326,4442.0,4540.6,2982.59,2908.99,4,4,-1
327,5661.2,4528.0,3433.24,2874.79,4,4,-1
328,7961.2,7088.2,4383.27,4056.08,4,3,-1
329,8337.0,6856.1,4894.91,4208.65,4,4,-1
330,8320.5,7522.0,5669.89,5153.2,4,4,-1
331,8285.6,6991.6,5678.62,4387.18,4,3,-1
332,8746.7,8126.7,5836.23,5446.28,4,4,-1
333,8072.1,8017.4,6011.52,5754.57,4,4,-1
334,7363.7,6951.7,4474.27,4124.35,4,4,-1
335,7967.1,6531.8,4540.38,4242.64,4,3,-1
336,5359.3,4177.9,3558.37,2986.63,4,3,-1
337,4372.5,3965.0,3187.19,2908.21,3,3,-1
338,5249.7,4757.7,3524.14,3336.88,4,3,-1
339,3690.4,3601.4,2779.22,2742.62,3,3,-1
340,4063.2,3844.0,3049.19,2831.23,3,3,-1
341,4423.5,3934.9,2859.45,2604.03,4,3,-1
342,3828.9,3437.3,2978.72,2337.23,3,3,-1
343,4424.3,3948.9,3348.92,2710.57,3,3,-1
344,5677.7,4919.7,3952.8,3536.75,4,3,-1
345,4558.1,4153.7,3309.06,3027.93,3,3,-1
346,4290.6,5403.7,3017.24,2922.13,3,4,-1
347,5534.3,5387.6,3520.84,3398.33,4,4,-1
348,5557.8,4965.8,3241.56,3294.94,4,4,-1
349,6081.1,5468.3,3416.73,3418.0,4,4,-1
350,6875.0,5461.6,3859.71,4020.77,4,4,-1
351,3974.4,3757.5,3065.71,2867.77,3,3,-1
352,7416.1,7977.1,4861.61,5567.17,4,4,-1
353,6185.7,6531.6,4061.61,3848.01,4,4,-1
354,4649.0,4276.8,3182.06,3048.43,3,3,-1
355,4558.8,5017.8,3107.2,3003.5,3,4,-1
356,4805.9,4989.4,3332.67,3078.34,3,4,-1
357,3597.3,3603.0,2538.73,2476.3,3,3,-1
358,3505.1,3799.3,2663.55,2678.4,3,3,-1
359,3997.1,3882.4,2923.63,2890.78,3,3,-1
360,3580.6,3536.8,2633.11,2421.72,3,3,-1
361,4131.2,4820.1,3179.76,3552.09,3,4,-1
362,4047.2,3864.1,3141.66,2987.76,3,3,-1
363,3775.7,3706.1,2823.74,2823.62,3,3,-1
364,3876.0,3900.0,2919.71,2830.75,3,3,-1
365,4017.5,4747.3,3089.15,3283.86,3,4,-1
366,3850.6,4573.2,3027.18,3046.87,3,4,-1
367,4977.8,6076.9,3718.34,4094.45,3,4,-1
368,3945.0,4412.4,3146.92,3297.52,3,3,-1
369,4376.4,5101.2,3166.04,3662.19,3,4,-1
370,6338.4,7888.3,3794.51,5194.7,4,4,-1
371,6197.7,6394.2,3819.57,4179.33,4,4,-1
372,5660.4,4990.3,3818.2,3639.61,4,3,-1
373,5330.1,4608.9,3321.19,3169.73,4,3,-1
374,3947.4,4575.3,2869.76,2838.28,3,4,-1
375,4228.5,5457.6,3046.31,3309.73,3,4,-1
376,6508.3,6885.5,4052.56,4078.79,4,4,-1
377,4749.5,5447.6,3450.22,4042.35,3,4,-1
378,4090.4,5049.7,3327.49,3246.49,3,4,-1
379,4263.3,4711.8,3109.44,3202.49,3,4,-1
380,3464.4,3337.2,2671.25,2490.58,3,3,-1
381,9617.0,7871.0,5926.73,4829.15,4,4,-1
382,6040.0,5462.7,3873.99,3173.45,3,3,-1
383,6922.5,8883.4,4921.66,5955.52,3,4,-1
384,9556.8,9376.5,5431.26,6390.66,4,4,-1
385,8426.5,9002.5,5557.94,6591.44,4,4,-1
386,8542.6,9766.1,5855.34,7168.81,4,4,-1
387,8239.0,9535.9,6161.28,7264.44,4,4,-1
388,4122.8,3544.0,2657.84,2512.61,3,3,-1
389,3555.7,4095.6,2495.06,2718.86,3,3,-1
390,4083.1,4171.7,2966.4,3064.55,3,3,-1
391,3379.2,3342.5,2625.09,2316.2,3,3,-1
392,4216.8,3872.6,3097.48,2675.03,3,3,-1
393,4568.4,5576.8,3176.25,3389.66,3,4,-1
394,4927.3,5307.5,3494.02,3479.48,3,4,-1
395,3220.6,3467.9,2690.56,2538.18,3,3,-1
396,4288.5,4438.5,3269.12,2981.65,3,4,-1
397,3980.0,5038.0,3221.82,3060.75,3,4,-1
398,5888.2,4954.4,3899.5,3329.79,3,4,-1
399,3684.1,4888.0,3007.95,2820.02,3,4,-1
400,3731.7,3872.0,3072.95,2820.5,3,3,-1
401,12062.3,7434.9,6192.42,4497.08,4,4,-1
402,4274.6,5013.6,3293.23,3128.04,3,4,-1
403,4197.4,4838.3,3046.98,2810.02,3,4,-1
404,5639.0,6237.4,3793.43,4242.3,3,4,-1
405,7855.0,8370.5,5675.75,5464.73,4,4,-1
406,7416.6,7189.0,4465.46,4693.94,4,4,-1
407,5537.8,5751.7,4066.19,4051.08,4,4,-1
408,8886.9,9046.6,5712.53,4982.57,4,4,-1
409,6506.9,8479.9,4429.79,5089.23,4,4,-1
410,7417.5,8347.1,4285.55,5413.53,3,4,-1
411,7242.2,8146.8,5279.05,5263.96,4,4,-1
412,5138.2,5720.9,3609.27,3520.47,3,4,-1
413,3803.2,4213.5,3146.61,3229.18,3,3,-1
414,6101.0,7019.4,4196.63,5044.27,4,4,-1
415,4413.5,4402.7,3393.55,3423.13,3,3,-1
416,5093.9,5341.5,3680.5,3970.04,3,4,-1
417,5596.1,5578.2,3876.47,4220.46,3,4,-1
418,7141.5,8450.4,4404.77,6235.94,3,4,-1
419,5239.6,6380.0,3642.31,4051.12,3,4,-1
420,6106.9,5554.2,3690.73,3825.3,3,4,-1
421,6034.8,5764.2,4107.55,4609.74,3,4,-1
422,5424.0,5727.4,4005.36,4325.44,3,4,-1
423,8132.5,8811.8,5802.51,6523.85,4,4,-1
424,7697.5,9610.8,5553.22,6695.6,4,4,-1
425,8899.7,9307.5,5642.86,6289.93,4,4,-1
426,8432.3,9506.5,5692.89,6772.06,4,4,-1
427,3963.4,4430.5,2968.9,3462.13,3,3,-1
428,7180.8,7331.1,4789.21,5611.5,4,4,-1
429,5154.8,5595.9,3530.66,3853.56,3,4,-1
430,4873.9,4669.3,3376.65,3541.62,3,3,-1
431,3730.0,3646.3,2595.17,2468.99,3,3,-1
432,3379.8,3422.2,2532.65,2483.98,3,3,-1
433,3874.6,4093.1,2919.69,2988.71,3,3,-1
434,3881.6,4602.0,3071.47,3053.56,3,4,-1
435,3858.8,5192.2,2946.76,3519.02,3,4,-1
436,4677.1,4891.4,3272.92,3253.96,3,3,-1
437,3595.6,3624.1,3068.94,2843.48,3,3,-1
438,4781.8,4343.2,3175.64,3377.24,3,3,-1
439,5596.8,5787.1,4178.98,4116.97,3,4,-1
440,9756.9,8214.8,5809.27,4570.76,4,4,-1
441,5085.8,6059.9,3829.61,3998.88,3,4,-1
442,5967.4,5047.0,3916.52,3716.11,3,3,-1
443,3747.7,4063.1,2755.79,2839.73,3,3,-1
444,4419.2,5316.4,3280.77,3472.4,3,4,-1
445,5406.3,5025.4,3576.59,3346.36,4,4,-1
446,5161.8,4374.3,3249.48,2876.48,4,3,-1
447,3639.3,4066.8,2789.07,2809.97,3,3,-1
448,8473.4,8077.7,5594.29,3706.56,4,4,-1
449,4754.4,4880.2,3332.7,3362.84,4,4,-1
450,10357.1,6766.0,6385.42,4502.12,4,4,-1
451,5413.1,4786.5,3627.0,3145.07,4,3,-1
452,5649.5,4977.3,3780.19,3635.0,4,3,-1
453,6528.7,6784.0,4541.67,4459.32,4,4,-1
454,6900.9,7956.6,4806.53,4703.43,4,4,-1
455,5224.7,5599.5,3990.59,4065.46,4,4,-1
456,5395.8,5740.2,3770.58,3450.14,3,4,-1
457,4875.7,5990.0,3237.62,4351.72,3,4,-1
458,4700.2,5316.8,3318.8,3695.15,3,4,-1
459,5372.5,5258.0,3404.23,3643.41,4,3,-1
460,5189.4,4931.8,3532.41,3605.45,3,4,-1
461,7052.5,8147.6,4481.58,4790.05,3,4,-1
462,7382.1,8172.3,4613.58,5053.75,4,4,-1
463,4533.2,6314.6,3033.38,3547.01,3,3,-1
464,6521.9,7312.3,3635.6,4850.57,3,4,-1
465,6347.7,6881.3,3800.89,4620.61,3,4,-1
466,4851.1,5638.6,3105.98,3798.66,3,3,-1
467,5318.4,5681.2,3359.29,3644.29,3,4,-1
468,4257.1,5091.9,2544.78,3660.29,3,4,-1
469,7427.2,7715.9,3964.3,4487.32,4,4,-1
470,7906.8,8535.6,4597.01,5381.75,4,4,-1
471,4363.0,5326.1,3115.68,3604.2,3,4,-1
472,5080.7,6270.0,3262.95,4067.89,3,4,-1
473,6579.1,7573.1,3908.92,4608.36,3,4,-1
474,4870.3,5343.1,3550.97,3845.71,3,3,-1
475,5336.7,5312.9,3794.5,3649.13,3,3,-1
476,6515.5,7892.9,3641.2,4150.66,3,4,-1
477,7537.3,7746.6,4371.18,4892.98,3,4,-1
478,3699.4,4483.8,2786.24,3063.23,3,4,-1
479,4104.8,4867.0,2876.47,3227.54,3,4,-1
