gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,winner
476,5037.1,5027.5,3811.95,3649.48,3,3,-1
477,5327.5,6457.6,3957.09,4472.02,3,3,-1
478,5102.6,5244.4,3975.05,3483.24,3,3,-1
479,5557.6,5632.4,4081.45,3776.36,3,3,-1
480,6182.1,5946.2,4091.86,4042.0,4,4,-1
481,4815.4,4239.6,3616.67,3336.21,3,3,-1
482,5535.3,5912.1,3790.95,4114.43,3,3,-1
483,4121.6,4630.0,3063.08,3086.54,3,3,-1
484,3958.9,4248.4,3249.13,3028.81,3,3,-1
485,4624.1,4679.5,3606.24,3324.43,3,3,-1
486,4256.2,4126.7,3348.65,3187.22,3,3,-1
487,4418.6,4159.4,3148.24,3079.73,4,3,-1
488,3966.4,4145.1,2818.73,2775.21,3,3,-1
489,4390.1,4307.3,3425.48,3092.02,3,3,-1
490,5091.1,4740.8,3571.26,3076.86,3,3,-1
491,5183.9,5076.6,3599.15,3855.34,3,3,-1
492,5992.0,5611.3,3781.28,3929.66,3,3,-1
493,4534.3,5235.7,3346.23,3545.75,4,3,-1
494,5013.0,5906.9,3613.64,3729.05,3,3,-1
495,3996.6,4350.0,2853.79,3063.6,3,3,-1
496,4577.6,3998.8,3085.78,2967.64,3,3,-1
497,5127.3,6557.1,3838.37,4167.75,3,3,-1
498,4629.2,4216.0,3226.87,2921.45,3,3,-1
499,5157.2,6071.3,3501.96,3868.85,3,3,-1
500,4914.0,5331.4,3694.24,3869.32,4,4,-1
501,4766.8,4966.2,3576.27,3348.74,3,3,-1
502,4649.4,4844.2,3202.03,2833.88,3,3,-1
503,4102.4,4728.4,2909.78,2906.77,3,3,-1
504,3512.4,3172.3,2541.78,2297.19,3,3,-1
505,3939.4,4865.2,2832.9,2788.37,3,3,-1
506,3883.3,4618.0,3078.13,2936.93,3,3,-1
507,3925.2,4084.0,3098.49,2841.49,3,3,-1
508,3497.4,3538.6,2618.7,2463.85,3,3,-1
509,4459.3,5649.7,3456.25,3502.74,3,3,-1
510,3817.7,3956.9,2982.69,2701.64,3,3,-1
511,5017.4,4682.8,3532.71,3169.87,3,3,-1
512,4512.6,4249.8,3034.98,2804.67,3,3,-1
513,4267.0,3974.5,3293.21,3022.22,3,3,-1
514,6307.0,6026.4,3819.14,3414.97,3,3,-1
515,6127.0,6017.6,4035.59,3422.34,3,3,-1
516,5277.2,5291.9,4225.95,3929.24,3,3,-1
517,4075.1,4158.3,3277.81,3094.86,3,3,-1
518,5507.0,6517.4,3803.67,4085.99,3,3,-1
519,4999.8,4797.3,3401.93,3312.43,3,3,-1
520,3844.5,3683.7,2923.24,2984.43,3,3,-1
521,5762.6,5001.7,4066.21,3591.96,3,3,-1
522,5089.4,5072.9,3625.35,3479.7,3,3,-1
523,4133.5,4840.3,3002.23,3210.1,3,3,-1
524,5976.4,5507.4,4034.11,3780.29,3,3,-1
525,4536.3,4069.5,2938.19,2712.17,3,3,-1
526,4380.3,4542.5,3382.05,3451.74,3,3,-1
527,3914.7,4219.6,3049.74,2848.72,3,3,-1
528,5512.6,5689.7,3620.13,3580.89,3,3,-1
529,5172.1,6447.1,3825.67,4096.76,3,3,-1
530,3940.2,3575.0,2961.34,2578.28,3,3,-1
531,6142.2,5427.6,3806.05,3648.19,3,3,-1
532,3945.3,4558.1,3050.03,2865.71,3,3,-1
533,4421.4,3965.4,2709.21,2606.88,3,3,-1
534,6097.3,5692.1,4134.49,3459.13,3,3,-1
535,5770.1,6467.3,4032.1,3577.88,3,4,-1
536,4042.7,4856.0,2977.08,2890.09,3,3,-1
537,5171.5,5537.2,3796.92,3549.69,3,3,-1
538,5796.5,5657.1,3808.38,3474.38,3,3,-1
539,4784.6,5115.2,3370.23,2962.75,3,3,-1
540,5371.2,5189.4,3702.67,3131.07,3,3,-1
541,5151.3,6222.0,4012.66,3532.0,3,3,-1
542,3588.4,3601.6,2591.6,2445.28,3,3,-1
543,3950.0,4107.2,3029.3,2979.99,3,3,-1
544,3992.6,4085.7,3129.11,2676.09,3,3,-1
545,3624.5,4116.3,2902.62,2793.56,3,3,-1
546,3574.3,3754.0,2756.07,2640.72,3,3,-1
547,5202.5,5411.1,3963.41,3009.07,3,3,-1
548,5442.3,5346.8,3721.53,3172.35,3,3,-1
549,4760.3,4531.9,3489.58,3077.14,3,3,-1
550,5671.4,5822.0,4169.21,3884.91,3,3,-1
551,6187.2,5507.2,3846.34,3880.79,3,3,-1
552,4722.4,5211.5,3744.76,3682.51,3,3,-1
553,4119.0,3970.3,2939.82,2953.43,3,3,-1
554,4647.8,4914.4,3355.52,3346.88,3,3,-1
555,5996.7,5416.2,3912.29,3713.2,3,3,-1
556,5552.6,5716.6,4099.69,4262.32,4,4,-1
557,5127.5,6356.7,3804.46,4171.81,3,3,-1
558,3791.9,3502.0,2531.56,2369.98,3,3,-1
559,5527.4,5477.4,4079.11,3599.52,3,3,-1
560,3550.8,3889.9,2602.69,2591.79,3,3,-1
561,5632.0,5762.3,4297.55,3786.17,3,3,-1
562,5782.4,6457.3,3843.63,3723.65,3,3,-1
563,4101.0,4448.9,3008.94,2623.26,3,3,-1
564,5561.7,5340.8,3772.01,3291.41,3,3,-1
565,4068.5,4285.5,3095.18,3112.66,3,3,-1
566,5956.3,5612.2,4031.38,3710.73,3,3,-1
567,3814.3,3409.2,2664.59,2336.64,3,3,-1
568,5441.3,5387.8,3369.4,3234.98,4,3,-1
569,6046.6,5512.6,4002.16,3862.6,3,3,-1
570,5311.9,6486.7,4142.73,4127.74,3,3,-1
571,5716.4,5476.7,4243.78,4072.39,4,3,-1
572,5551.9,6277.1,4101.12,4271.24,4,3,-1
573,3975.4,4318.7,2982.23,3095.59,3,3,-1
574,5587.6,7107.6,4327.22,4707.14,4,4,-1
575,4356.6,5303.3,3194.48,3304.62,3,3,-1
576,6362.6,5871.8,4021.54,3781.88,3,3,-1
577,5054.6,5538.9,3885.62,3837.0,3,3,-1
578,5213.4,7302.5,4067.88,4080.63,3,3,-1
579,6321.9,8042.3,4173.41,4682.74,4,4,-1
580,5587.2,5871.8,4374.88,4214.81,4,3,-1
581,5786.1,6697.0,4448.35,3959.9,3,3,-1
582,4023.1,4272.9,2897.93,2953.74,3,3,-1
583,6552.3,5712.5,4144.34,4117.5,4,3,-1
584,4789.9,4502.4,3055.07,3226.13,3,3,-1
585,5532.0,7387.5,4290.57,4341.62,3,4,-1
586,5946.7,6692.5,4450.43,3960.2,3,3,-1
587,4567.0,4811.2,3233.49,3243.98,3,3,-1
588,6542.6,6502.5,4331.33,4096.59,3,3,-1
589,5736.9,7207.5,4291.25,4614.73,3,3,-1
590,6391.0,7157.6,4275.67,4227.26,3,3,-1
591,4286.0,5046.9,3232.41,2884.51,3,3,-1
592,5610.1,6677.1,3854.22,3158.93,3,3,-1
593,5397.6,7027.6,4366.61,4060.99,4,4,-1
594,6466.7,5846.4,4460.42,3438.06,4,4,-1
595,5184.7,4629.6,3550.74,3103.03,4,3,-1
596,5061.5,7160.6,4068.4,4547.26,4,4,-1
597,3859.6,3933.4,2913.41,2715.91,3,3,-1
598,4207.1,4889.3,3187.03,3013.89,3,3,-1
599,6602.4,5096.5,4101.02,3436.36,4,4,-1
600,6072.4,6382.2,4134.26,3212.6,4,4,-1
601,3870.0,3613.1,2650.39,2446.91,3,3,-1
602,5422.6,6491.7,3785.77,3431.8,3,4,-1
603,3549.9,3533.0,2538.68,2578.28,3,3,-1
604,3876.4,3734.7,2698.08,2385.13,3,3,-1
605,5506.5,6326.7,4130.79,4191.41,3,3,-1
606,6362.1,6561.9,3841.52,3472.5,3,3,-1
607,5882.0,5677.2,3983.37,3166.07,3,3,-1
608,5076.4,5492.2,3428.88,3375.15,4,3,-1
609,5222.0,6147.2,3823.29,3682.1,3,3,-1
610,5596.2,5582.6,4200.7,3777.74,3,3,-1
611,4638.8,4032.0,3343.92,2620.74,3,3,-1
612,3383.5,3736.8,2514.02,2334.25,3,3,-1
613,5672.3,4805.6,3691.96,2760.32,3,3,-1
614,3879.3,4266.9,2988.43,2912.81,3,3,-1
615,5327.3,5926.9,4032.86,3797.01,3,3,-1
616,4870.4,5187.0,3590.04,3276.3,4,3,-1
617,4986.9,5302.6,3629.99,3486.03,3,3,-1
618,5749.1,5726.9,3914.01,3673.32,4,4,-1
619,5367.2,7821.7,4227.16,4912.18,3,4,-1
620,4013.6,3949.5,3012.15,3007.4,3,3,-1
621,6322.6,5367.5,3863.73,3230.29,3,3,-1
622,4265.1,3807.8,2794.88,2791.48,3,3,-1
623,4116.2,3930.1,2767.02,2628.0,3,3,-1
624,5631.3,5794.3,3957.57,3929.66,3,3,-1
625,4276.3,4025.7,2925.15,2921.61,3,3,-1
626,5762.0,6007.5,4091.01,3806.5,3,3,-1
627,6262.3,5407.4,4061.92,3818.24,3,3,-1
628,3624.8,3091.1,2535.31,2174.95,3,3,-1
629,5227.0,6457.0,4034.67,4232.32,3,3,-1
630,6042.6,4612.6,4112.91,3533.55,3,3,-1
631,4648.8,4530.9,3521.72,3359.86,3,3,-1
632,4055.3,3531.6,2926.1,2573.41,3,3,-1
633,6052.6,5536.4,4100.58,3363.69,3,3,-1
634,4337.2,4310.2,3195.16,3031.71,3,3,-1
635,4947.0,5240.9,3621.09,3399.6,3,3,-1
636,4842.9,5341.8,3669.64,3548.58,3,3,-1
637,5347.5,5356.1,3558.16,3431.76,3,3,-1
638,5654.2,6022.0,4005.04,3959.02,3,3,-1
639,3845.0,4112.3,2762.81,2877.7,3,3,-1
640,3714.3,4645.0,2865.44,3278.91,3,3,-1
641,5896.9,5510.1,3903.1,3770.83,4,3,-1
642,5767.1,5846.1,3909.97,3717.27,4,3,-1
643,4038.8,4087.2,3200.96,2698.13,3,3,-1
644,3690.1,3554.8,2777.67,2537.56,3,3,-1
645,4622.3,4159.9,3243.79,3070.2,3,3,-1
646,3953.7,3906.1,2725.27,2694.15,3,3,-1
647,4718.7,4873.5,3587.6,3010.04,3,3,-1
648,4780.5,4653.9,3767.4,3373.57,3,3,-1
649,5817.2,6254.3,4051.69,3668.96,3,3,-1
650,4776.7,4800.6,3392.89,3321.98,3,3,-1
651,4585.0,5317.9,3464.5,3492.95,3,3,-1
652,5741.5,6547.3,4008.28,3906.39,3,3,-1
653,3819.5,3780.4,2711.29,2769.56,3,3,-1
654,5214.8,5190.0,3502.38,3197.74,3,3,-1
655,4064.4,3844.0,2875.71,2927.62,3,3,-1
656,4797.4,4684.3,2831.54,3082.27,4,4,-1
657,5116.8,5208.2,3372.7,3282.65,3,3,-1
658,3861.9,4972.4,3257.88,3576.69,3,3,-1
659,4156.0,4852.4,2936.23,3115.93,3,3,-1
660,4019.1,4211.0,3119.27,3166.91,3,3,-1
661,4145.2,3919.5,2940.38,2858.59,3,3,-1
662,3834.5,3835.9,2859.11,3100.53,3,3,-1
663,4036.6,4106.5,3047.71,3237.0,3,3,-1
664,4611.8,4882.7,3262.1,3543.56,3,3,-1
665,5061.1,6496.1,3873.62,4192.65,3,3,-1
666,5337.3,5466.4,3790.91,3671.9,3,3,-1
667,5556.1,5191.8,3698.15,3490.19,3,3,-1
668,4956.3,6072.3,4145.18,3846.51,3,4,-1
669,5144.2,4980.0,3549.85,3663.41,3,3,-1
670,5125.9,6384.6,3897.17,3846.45,3,3,-1
671,4010.0,4189.7,3098.04,3085.74,3,3,-1
672,4569.8,4589.0,3624.21,3309.13,3,3,-1
673,4913.9,5204.9,3760.85,3660.73,3,3,-1
674,5086.4,6506.4,4141.66,4229.34,3,3,-1
675,4573.7,5520.1,3561.27,3503.12,3,4,-1
676,4471.6,5016.7,3553.73,3655.25,3,4,-1
677,5504.8,5631.6,4075.13,3720.13,3,3,-1
678,4826.2,6020.0,3582.26,3593.77,3,3,-1
679,5152.1,5597.6,4046.65,3500.11,3,3,-1
680,5267.3,5590.9,4129.3,3449.55,3,3,-1
681,5241.8,4961.4,3687.78,2932.01,4,3,-1
682,5344.4,5701.4,4094.14,3598.55,3,3,-1
683,4390.8,4933.9,2991.58,3224.4,3,3,-1
684,4313.0,4696.4,3094.51,3086.52,3,3,-1
685,4862.3,5410.7,3183.59,3208.46,3,3,-1
686,3700.9,4066.5,2921.0,2866.61,3,3,-1
687,4812.4,5917.5,3327.69,3482.35,3,4,-1
688,4207.0,4610.1,3146.59,3180.59,3,3,-1
689,5665.7,6190.1,3646.92,3377.27,4,4,-1
690,5414.8,5406.0,3736.78,3609.88,3,3,-1
691,4251.8,4606.5,3239.31,2995.45,3,3,-1
692,5647.6,5517.9,3599.39,3266.54,3,3,-1
693,5022.2,4967.0,3934.82,3441.63,3,3,-1
694,4922.2,5784.1,3776.43,3584.63,3,3,-1
695,4125.2,3827.7,2766.75,2557.04,3,3,-1
696,3928.6,4276.0,2976.81,3138.91,3,3,-1
697,5114.8,5617.5,3523.97,3650.53,3,3,-1
698,5024.3,5262.4,3920.02,3532.78,3,3,-1
699,4936.5,5267.6,3625.09,3526.87,3,3,-1
700,5251.4,5096.6,3615.29,3510.31,3,3,-1
701,4941.7,5471.5,3866.98,3581.81,3,3,-1
702,5632.5,5697.2,3970.56,4017.34,3,3,-1
703,5147.0,4817.5,3844.68,3532.22,3,3,-1
704,5377.1,6092.5,3940.4,4044.94,3,3,-1
705,5403.3,4900.0,3506.09,3163.27,3,3,-1
706,5376.5,5977.6,3997.2,3845.25,4,3,-1
707,4325.2,4840.7,3007.72,3207.45,3,3,-1
708,5806.8,5575.8,3778.62,3620.36,3,3,-1
709,4832.3,5486.9,3773.59,3871.44,3,3,-1
710,5081.7,4965.9,3662.04,3199.59,3,3,-1
711,6197.5,5971.2,4040.94,3837.29,3,4,-1
712,5646.0,5777.1,3641.17,3653.26,3,3,-1
713,5242.1,5360.0,3892.46,3488.26,3,3,-1
714,4484.0,5435.1,3701.41,3376.23,3,3,-1
715,5802.4,5922.6,3612.58,3380.52,3,3,-1
716,6066.8,5596.7,3899.11,3781.47,4,3,-1
717,5141.3,5712.4,3870.65,3624.54,3,3,-1
718,5502.1,5965.8,3972.34,3732.79,3,3,-1
719,4477.1,5292.1,3380.45,3204.5,3,3,-1
720,5902.4,5948.8,3848.71,3675.24,3,3,-1
721,5506.0,6101.9,3845.2,4049.57,3,3,-1
722,5402.0,5323.8,3736.2,3457.13,3,3,-1
723,5201.2,6461.7,3977.17,4250.26,3,3,-1
724,5557.6,6436.9,3841.26,4049.53,3,3,-1
725,4362.1,4980.0,3185.51,3517.94,3,3,-1
726,4882.4,5511.6,3537.32,3610.08,3,3,-1
727,4704.9,5617.3,3639.75,3485.9,3,3,-1
728,5353.9,5717.0,3809.92,3860.29,3,3,-1
729,5044.7,4869.4,3467.81,3127.76,4,3,-1
730,5067.6,5235.6,3923.86,3415.98,3,3,-1
731,3746.1,4474.0,2816.76,2814.6,3,4,-1
732,6687.3,7087.3,4031.47,3619.37,3,3,-1
733,4092.6,4605.7,3290.29,3052.15,3,3,-1
734,4237.8,4237.2,3075.4,2741.0,3,3,-1
735,4543.2,4627.4,2992.31,2641.23,3,3,-1
736,4161.3,4177.6,2792.53,3087.19,3,3,-1
737,3839.9,3696.4,2668.61,2408.22,3,3,-1
738,3381.1,3396.7,2407.83,2513.7,3,3,-1
739,4084.2,4245.5,2906.94,2939.38,3,3,-1
740,3873.8,4008.7,2853.21,3194.71,3,3,-1
741,3683.1,3487.4,2662.04,2548.33,3,3,-1
742,4505.0,5262.5,3265.71,3171.62,3,3,-1
743,3483.4,3544.8,2543.67,2822.72,3,3,-1
744,3627.0,3635.5,2599.6,2999.49,3,3,-1
745,4220.4,4837.9,3144.77,3051.54,3,3,-1
746,3504.6,3684.4,2525.36,2756.55,3,3,-1
747,3815.8,3691.7,2540.85,2623.57,3,3,-1
748,4334.3,4157.7,2928.18,2961.76,4,3,-1
749,3503.4,3500.4,2726.02,2705.69,3,3,-1
750,4744.6,4385.5,3161.69,3070.68,4,3,-1
751,4255.7,5273.5,3044.73,3168.56,3,3,-1
752,4312.3,4809.0,3147.46,3260.65,3,3,-1
753,5184.4,4501.1,3591.96,3158.23,3,3,-1
754,4485.3,4975.1,3297.06,3391.08,3,3,-1
755,3583.4,3552.5,2799.5,2799.45,3,3,-1
756,4403.1,3908.0,3065.13,2934.19,3,3,-1
757,3888.4,3771.7,2942.73,2854.41,3,3,-1
758,5089.2,5121.7,3246.71,3144.17,3,3,-1
759,4143.2,3821.9,3176.44,3127.4,3,3,-1
760,4185.4,4189.2,2941.4,2838.53,3,3,-1
761,3534.5,3570.1,2726.32,2842.53,3,3,-1
762,3798.0,3816.2,2810.14,2811.98,3,3,-1
763,3918.4,4063.1,2883.33,2985.55,3,3,-1
764,5691.8,5479.8,4215.0,3940.06,3,3,-1
765,4996.2,5480.0,3881.72,4008.93,3,4,-1
766,3624.4,3840.0,2742.9,2641.54,3,3,-1
767,3590.7,3669.1,2681.56,2608.45,3,3,-1
768,3352.5,3564.7,2615.99,2651.92,3,3,-1
769,4863.1,6324.6,3419.37,3537.31,3,4,-1
770,4580.3,4958.6,3322.66,3016.25,3,3,-1
771,4610.1,4834.4,3072.47,3047.13,3,3,-1
772,5149.6,5036.6,3375.38,3647.23,3,3,-1
773,4018.7,4980.9,3307.18,3767.71,3,4,-1
774,6151.8,5522.0,3739.77,3659.06,3,3,-1
775,6767.0,5366.8,4064.92,3822.68,3,4,-1
776,5856.8,6266.1,3873.67,4068.69,3,4,-1
777,4502.5,3729.6,2803.0,2864.2,4,3,-1
778,5637.1,6296.7,3971.48,4095.25,3,3,-1
779,3991.8,4159.0,3074.98,3127.64,3,3,-1
780,3458.1,3606.2,2484.77,2758.68,3,3,-1
781,5171.1,5767.5,3743.88,3931.55,3,3,-1
782,6278.8,5724.0,2994.28,3572.43,3,3,-1
783,6652.1,5282.5,3886.27,3815.11,3,3,-1
784,4700.0,5098.6,3465.96,3287.45,3,3,-1
785,3612.3,3578.1,2891.54,2636.3,3,3,-1
786,3558.9,3499.6,2626.81,2664.36,3,3,-1
787,4269.5,4145.6,3028.67,3152.88,3,3,-1
788,5698.9,6462.5,3916.97,4156.5,4,3,-1
789,4767.9,4589.1,3337.45,3381.12,3,3,-1
790,4013.0,4168.7,2896.86,2976.33,3,3,-1
791,6523.9,6101.6,3817.93,3718.72,3,3,-1
792,4675.0,4559.9,3501.83,3500.07,3,3,-1
793,3651.6,3456.9,2890.52,2803.67,3,3,-1
794,4553.6,5367.8,3288.49,3443.72,3,4,-1
795,4044.2,4323.2,3288.66,3097.56,3,3,-1
796,4215.4,4376.5,3346.18,3249.28,3,3,-1
797,4540.9,5616.0,3104.77,3426.6,3,4,-1
798,4283.1,4354.0,3417.04,3320.02,3,3,-1
799,5182.1,7007.6,4138.79,4334.27,3,3,-1
800,4420.1,4863.5,3228.66,3270.15,3,3,-1
801,5696.4,6632.7,4118.78,3995.71,3,3,-1
802,6415.7,6701.9,4043.57,4107.0,3,3,-1
803,3987.7,4732.0,3250.93,3122.79,3,3,-1
804,4209.2,4060.7,3027.49,3070.7,3,3,-1
805,5283.6,5252.5,3668.65,3078.19,3,3,-1
806,5882.5,5392.4,4195.45,3889.54,4,3,-1
807,4412.6,4507.8,3398.85,3277.34,3,3,-1
808,3647.8,3694.6,3091.97,2890.45,3,3,-1
809,3879.0,3927.3,3009.37,2987.45,3,3,-1
810,3662.6,3839.3,2907.6,2539.15,3,3,-1
811,4450.2,4049.3,3541.03,2978.92,3,3,-1
812,4511.9,4398.4,3439.34,2924.64,3,3,-1
813,5607.4,5960.6,4316.72,3813.51,3,3,-1
814,3753.5,3726.5,3065.67,2872.33,3,3,-1
815,4080.4,4324.7,3121.0,3034.44,3,3,-1
816,4707.6,5217.7,3703.06,3492.39,3,3,-1
817,4934.9,5212.3,3881.36,3305.78,3,3,-1
818,4496.4,4602.3,3495.47,3350.65,3,3,-1
819,5597.8,4995.3,3804.94,3499.3,3,3,-1
820,4536.6,4757.5,3805.47,3573.78,3,3,-1
821,4023.1,4190.6,3076.83,2939.4,3,3,-1
822,3784.3,3499.8,2931.64,2665.25,3,3,-1
823,5811.5,5776.0,4220.29,3982.0,4,3,-1
824,3906.7,3989.9,3036.04,2826.96,3,3,-1
825,6012.5,5391.9,4386.84,3606.88,3,3,-1
826,3821.3,3983.4,3076.13,2768.38,3,3,-1
827,3664.3,3748.8,2861.06,2844.8,3,3,-1
828,6051.7,6342.6,4115.93,4146.94,4,4,-1
829,5556.7,6392.5,4337.55,4214.39,3,3,-1
830,5457.2,7142.1,4238.8,4280.28,3,4,-1
831,4945.8,4927.5,3616.03,3570.42,3,3,-1
832,6797.4,6727.6,3804.93,3620.04,3,4,-1
833,4037.3,4018.6,2905.11,3116.72,3,3,-1
834,4605.3,4002.5,3062.33,2971.07,3,3,-1
835,3671.5,3534.3,2586.47,2881.33,3,3,-1
836,3744.1,3747.1,2910.41,2798.51,3,3,-1
837,4779.0,5014.3,3222.72,3056.29,3,3,-1
838,4812.0,5036.6,3412.1,3331.36,3,3,-1
839,6577.3,5817.1,3572.66,3281.62,3,3,-1
840,3586.2,3713.7,2751.23,2723.81,3,3,-1
841,3615.9,4059.9,2833.45,3141.09,3,3,-1
842,4241.9,4599.1,2864.51,3257.19,3,3,-1
843,4251.1,4342.6,3065.29,3100.55,3,3,-1
844,4031.0,3443.5,2949.54,2616.96,3,3,-1
845,5877.5,5100.5,3850.45,3812.05,3,3,-1
846,3468.8,3591.1,2501.16,2719.59,3,3,-1
847,3557.3,3672.5,2664.78,2810.07,3,3,-1
848,4262.9,4040.3,3059.57,3116.59,3,3,-1
849,5442.4,6362.2,3908.56,3842.14,3,3,-1
850,3422.4,3621.9,2719.57,2858.82,3,3,-1
851,4882.4,5160.7,3163.76,3754.08,3,3,-1
852,5787.0,5796.2,3877.29,3888.48,4,3,-1
853,3705.0,3958.5,2684.96,2858.33,3,3,-1
854,7502.6,6750.8,3915.89,3758.89,4,3,-1
855,3545.7,4264.8,2551.32,2916.69,3,3,-1
856,7532.6,7577.2,3600.51,3731.96,3,3,-1
857,5767.6,6511.9,3905.4,3655.25,4,4,-1
858,4946.5,5268.2,3427.09,3441.14,3,3,-1
859,3929.0,4832.3,2892.16,3052.35,3,3,-1
860,4147.1,4224.7,2743.21,3134.45,3,3,-1
861,5181.7,4971.1,3466.38,3488.03,3,3,-1
862,5782.3,5482.0,4014.19,3934.42,3,3,-1
863,5185.5,5286.4,3375.87,3299.69,3,3,-1
864,4290.2,5088.2,3087.0,3185.41,3,3,-1
865,5902.1,6881.9,3863.14,4186.83,3,4,-1
866,4573.2,4525.3,3034.77,3405.03,3,3,-1
867,4414.6,4451.9,3102.65,2952.41,3,3,-1
868,5588.3,5858.1,3693.24,3573.45,3,3,-1
869,6220.5,6952.6,3768.49,4147.02,3,3,-1
870,6431.2,5928.5,3338.9,3207.73,3,3,-1
871,4222.2,3964.0,2905.69,2946.57,3,3,-1
872,5942.5,6442.6,3764.24,3859.3,3,3,-1
873,5877.1,5617.0,3847.74,3707.23,3,4,-1
874,4854.0,5422.0,3266.53,2941.21,3,3,-1
875,6536.5,6351.9,4274.51,3577.68,3,3,-1
876,4514.8,3896.9,3068.61,2915.22,3,3,-1
877,5836.7,5462.2,4015.16,3987.76,3,3,-1
878,5217.6,6318.1,3836.99,3927.77,3,3,-1
879,6872.4,5962.6,3951.28,3876.24,3,3,-1
880,3551.9,3767.8,2812.43,2592.8,3,3,-1
881,4709.1,4566.0,3146.13,3030.03,3,3,-1
882,4951.3,5698.4,3532.21,3208.51,3,4,-1
883,4537.5,4892.5,3502.15,3208.26,3,3,-1
884,6302.3,4748.4,3725.86,2978.26,3,3,-1
885,6152.4,6054.6,3873.86,3526.09,3,3,-1
886,4796.3,4369.7,3216.54,2840.85,3,3,-1
887,5171.0,4456.4,3006.54,3087.66,3,3,-1
888,5160.5,5312.8,3534.89,3226.78,3,3,-1
889,5836.9,5576.7,4002.39,3622.05,3,3,-1
890,5029.4,3843.0,3136.73,2758.0,3,3,-1
891,6467.1,7032.3,3987.59,3471.15,4,3,-1
892,5748.0,4737.0,3467.42,3015.51,3,3,-1
893,5038.2,5707.2,3675.26,3646.06,3,3,-1
894,4200.8,4506.1,3069.24,3196.91,3,3,-1
895,5979.9,5698.2,3925.06,3302.85,3,3,-1
896,4041.5,3822.9,2880.69,2760.44,3,3,-1
897,6691.6,5259.4,4176.06,3491.78,3,3,-1
898,5399.3,6233.5,3925.64,3834.91,3,3,-1
899,7118.0,5847.3,4234.38,3949.23,4,3,-1
900,3733.9,4461.4,2888.1,2882.28,3,3,-1
901,5415.6,5589.0,4109.41,3657.11,3,3,-1
902,5877.6,6846.3,4106.7,4052.28,3,3,-1
903,3653.0,3709.6,2869.26,2811.28,3,3,-1
904,4365.6,4600.2,3018.43,2898.82,3,3,-1
905,3555.4,3763.5,2752.49,2742.31,3,3,-1
906,4369.9,3988.8,2853.15,2851.13,3,3,-1
907,5680.1,4040.9,3249.27,3026.45,3,3,-1
908,5714.0,4952.1,3422.5,3642.67,3,3,-1
909,5075.9,6271.0,4067.85,4057.79,3,3,-1
910,6341.3,6857.2,4096.81,3955.02,3,3,-1
911,4353.2,4671.5,3124.06,3129.27,3,3,-1
912,4380.9,4884.6,3172.74,3078.48,3,3,-1
913,5385.0,6011.6,3634.43,3730.31,3,3,-1
914,4123.4,3752.5,3006.22,2706.93,3,3,-1
915,3500.2,3336.3,2673.04,2400.36,3,3,-1
916,4625.5,5064.1,3269.2,3136.55,3,3,-1
917,4268.6,3929.2,3140.05,2964.47,3,3,-1
918,3532.7,3787.6,2710.81,2825.46,3,3,-1
919,3779.3,3507.8,2776.45,2507.65,3,3,-1
920,5082.6,5274.0,2908.0,2858.79,3,3,-1
921,5564.9,4817.1,3382.05,3580.77,3,3,-1
922,5291.7,4952.4,3277.04,3347.23,3,3,-1
923,6431.4,6902.3,3828.93,3650.13,3,4,-1
924,4571.5,5735.0,3064.08,2980.06,3,3,-1
925,6767.5,6072.3,3772.75,3439.07,4,3,-1
926,3871.0,4260.3,2931.13,2722.24,3,3,-1
927,4376.1,4493.9,2985.98,2905.85,3,3,-1
928,6967.6,7309.4,4050.75,3541.54,4,3,-1
929,4634.1,4452.0,3234.28,2893.37,3,3,-1
930,6233.4,6970.1,3765.36,3425.47,3,3,-1
931,6631.8,5759.4,4195.75,3693.59,3,4,-1
932,6207.8,5571.4,3817.16,3892.13,3,3,-1
933,7424.8,6451.8,3983.33,3909.56,3,3,-1
934,6546.6,5712.5,4046.87,3787.68,3,3,-1
935,6932.6,5001.5,4074.05,3343.95,3,3,-1
936,6822.5,5326.1,3578.17,2774.11,3,3,-1
937,5767.5,6591.5,3857.14,3816.88,3,3,-1
938,6927.6,5847.4,4092.59,3653.41,3,3,-1
939,5229.1,4805.8,3399.9,3058.23,3,3,-1
940,8159.8,6138.3,4154.56,3459.88,3,3,-1
941,5344.4,6186.7,4174.11,4034.64,3,3,-1
942,6902.5,6707.6,4015.12,3385.68,3,3,-1
943,6687.3,5722.4,4149.06,3640.69,3,3,-1
944,6321.8,5766.0,4043.71,3712.95,3,3,-1
945,5716.9,6637.1,4251.63,3691.61,4,3,-1
946,6047.3,5411.7,4532.22,3559.26,4,3,-1
947,6527.6,6127.3,3987.08,3519.16,3,3,-1
948,5455.1,7497.3,3718.1,3594.95,4,3,-1
949,6107.6,5926.3,3791.12,3642.17,4,3,-1
950,6542.5,6057.5,4009.76,3728.06,3,3,-1
951,7258.9,5307.4,3971.93,3755.49,3,3,-1
952,6084.0,6277.4,4084.19,3941.75,4,3,-1
953,5474.3,5909.9,3920.84,3670.38,4,3,-1
954,4991.4,4341.5,3223.94,3186.65,4,3,-1
955,5300.3,6193.5,3673.65,3449.52,3,3,-1
956,5565.9,5762.5,4046.66,4021.77,3,3,-1
