gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,winner
94,2575.0,2591.0,145.14,138.92,2,2,-1
95,2587.7,2590.3,158.34,162.73,2,2,-1
96,2578.9,2595.6,144.1,152.09,2,2,-1
97,2600.0,2325.3,156.02,145.79,2,2,-1
98,2585.8,2581.3,128.75,137.81,2,2,-1
99,2580.0,2600.0,132.13,123.67,2,2,-1
100,2581.7,2580.3,145.98,131.09,2,2,-1
101,2580.0,2590.9,132.78,139.0,2,2,-1
102,2586.5,2591.2,139.57,164.14,2,2,-1
103,2593.5,2576.8,150.55,126.67,2,2,-1
104,2579.9,2595.0,141.04,151.6,2,2,-1
105,2594.2,2600.0,142.5,132.3,2,2,-1
106,2583.2,2583.2,137.48,127.68,2,2,-1
107,2587.2,2600.0,139.75,150.32,2,2,-1
108,2575.0,2575.0,135.96,134.65,2,2,-1
109,2576.8,2587.5,139.96,160.59,2,2,-1
110,2578.2,2578.2,123.05,135.82,2,2,-1
111,2597.6,2585.6,137.57,148.72,2,2,-1
112,2596.9,2595.4,149.22,148.67,2,2,-1
113,2584.8,2600.0,144.63,146.74,2,2,-1
114,2589.9,2600.0,146.68,157.45,2,2,-1
115,2600.0,2591.3,146.83,156.86,2,2,-1
116,2580.3,2580.3,148.76,146.2,2,2,-1
117,2572.3,2583.7,134.74,143.16,2,2,-1
118,2596.6,2588.5,144.87,139.94,2,2,-1
119,2591.9,2586.0,147.3,147.86,2,2,-1
120,3121.6,2571.6,152.39,147.9,3,2,-1
121,2596.7,2595.2,146.6,160.99,2,2,-1
122,2590.8,2573.1,161.27,140.64,2,2,-1
123,2588.8,2585.3,148.34,132.65,2,2,-1
124,2588.2,2582.9,136.65,135.75,2,2,-1
125,2586.3,2589.8,166.57,138.04,2,2,-1
126,2586.9,2597.5,134.53,156.23,2,2,-1
127,2589.7,2589.7,145.19,130.85,2,2,-1
128,2597.1,2586.0,148.6,143.49,2,2,-1
129,2590.5,2597.2,129.44,140.11,2,2,-1
130,2587.7,2600.0,108.2,141.05,2,2,-1
131,2600.0,2587.4,141.03,132.38,2,2,-1
132,2586.6,2599.5,128.08,126.4,2,2,-1
133,2591.5,2594.4,134.24,144.5,2,2,-1
134,2584.4,2588.9,146.74,123.65,2,1,-1
135,2589.4,2594.1,151.96,160.45,2,2,-1
136,2600.0,2591.4,157.64,123.83,2,2,-1
137,2598.4,2586.2,143.74,140.33,2,2,-1
138,2589.8,2588.4,141.76,130.72,2,2,-1
139,2590.7,2590.9,123.71,124.28,2,2,-1
140,2590.7,2588.4,123.82,135.27,1,2,-1
141,2599.5,2597.1,132.36,133.78,2,2,-1
142,2600.0,2590.6,148.67,143.78,2,2,-1
143,2599.9,2589.4,139.3,147.25,2,2,-1
144,2586.8,2593.1,123.85,130.85,1,2,-1
145,2594.9,2599.5,158.65,170.08,2,2,-1
146,2588.2,2599.7,162.21,142.65,2,2,-1
147,2596.5,2595.2,145.31,139.32,2,2,-1
148,2586.7,2576.9,168.16,167.71,2,2,-1
149,2593.6,2578.6,148.46,143.77,2,2,-1
150,2584.8,2584.8,130.3,141.49,2,2,-1
151,2600.0,2596.9,138.47,144.28,2,2,-1
152,2576.5,2575.9,151.52,137.11,2,2,-1
153,2600.0,2583.1,143.2,143.44,2,2,-1
154,2586.1,2586.1,138.4,138.33,2,2,-1
155,2589.5,2586.5,127.12,155.57,2,2,-1
156,2579.1,2590.8,155.9,134.67,2,2,-1
157,2581.0,2581.0,144.75,148.08,2,2,-1
158,2597.6,2595.5,167.44,164.98,2,2,-1
159,2578.5,2584.1,133.55,146.89,2,2,-1
160,2587.6,2595.0,146.53,162.35,2,2,-1
161,2584.1,2594.3,155.99,140.66,2,2,-1
162,2597.2,2598.5,158.08,144.88,2,2,-1
163,2562.2,2562.2,145.76,148.29,2,2,-1
164,2560.9,2570.6,129.78,139.77,2,2,-1
165,2563.6,2582.7,139.52,168.57,2,2,-1
166,2587.5,2578.7,164.31,146.3,2,2,-1
167,2590.5,2562.1,165.79,136.6,2,2,-1
168,2560.5,2579.8,164.17,159.14,2,2,-1
169,2543.5,2563.1,166.61,153.37,2,2,-1
170,2568.5,2598.4,166.39,166.41,2,2,-1
171,2564.5,2573.4,151.8,153.6,2,2,-1
172,2574.3,2574.0,153.44,135.89,2,2,-1
173,2573.9,2580.9,157.61,128.69,2,2,-1
174,2391.9,2559.7,155.61,155.41,2,2,-1
175,2360.5,2564.1,157.12,154.46,2,2,-1
176,2580.7,2581.2,156.96,151.88,2,2,-1
177,3191.3,2340.3,168.77,147.79,3,2,-1
178,2561.9,2254.1,179.6,159.57,2,2,-1
179,2584.2,2572.3,134.33,144.23,2,2,-1
180,2559.9,2567.5,134.54,138.21,2,2,-1
181,2565.5,2563.9,150.88,147.77,2,2,-1
182,2583.5,2590.4,147.95,170.32,2,2,-1
183,2600.0,2572.4,129.12,134.2,2,2,-1
184,2571.5,2571.5,155.41,141.86,2,2,-1
185,2591.3,2599.4,147.85,132.85,2,2,-1
186,2572.3,2557.7,127.48,130.75,2,2,-1
187,2568.2,2595.9,150.55,141.69,2,2,-1
188,2598.6,2597.5,130.44,138.0,2,2,-1
189,2574.3,2566.6,148.64,132.01,2,2,-1
190,2567.8,2567.8,136.36,137.97,2,2,-1
191,2595.4,2595.3,139.45,137.21,2,2,-1
192,2571.3,2600.0,143.62,145.78,2,2,-1
193,3133.0,2582.5,153.04,141.89,3,2,-1
194,2564.2,2248.7,151.31,137.87,2,2,-1
195,2597.8,2292.2,149.58,138.52,2,2,-1
196,2591.3,2381.4,160.03,161.64,2,2,-1
197,2516.2,2511.8,165.79,160.8,2,2,-1
198,2590.3,2251.9,160.54,162.39,3,3,-1
199,2582.3,2599.1,142.67,157.32,2,2,-1
200,2271.9,3297.1,168.07,181.72,2,3,-1
201,2526.6,2526.6,167.41,169.02,2,3,-1
202,2569.8,2573.5,167.52,158.85,2,2,-1
203,2400.0,2390.9,166.77,160.67,2,2,-1
204,2599.9,2566.3,162.91,160.01,2,3,-1
205,2399.0,2598.6,159.14,167.09,2,2,-1
206,2594.2,2550.5,151.01,155.77,2,2,-1
207,2347.8,2340.5,169.75,166.44,2,2,-1
208,3230.3,2584.5,176.91,161.62,3,2,-1
209,2557.8,2277.5,161.19,156.68,3,2,-1
210,2359.0,2595.2,163.08,164.75,2,2,-1
211,2272.8,2598.9,157.37,170.9,2,2,-1
212,2360.5,2271.8,170.01,169.65,2,2,-1
213,2439.3,2389.5,167.64,167.23,2,2,-1
214,2586.1,2391.1,170.7,164.98,2,2,-1
215,2382.7,2584.0,165.45,165.05,2,2,-1
216,2360.6,2595.9,171.09,172.66,2,2,-1
217,2350.0,3239.0,158.43,177.83,3,3,-1
218,2575.4,2386.9,157.73,157.28,2,2,-1
219,2348.5,2568.6,161.43,149.2,2,2,-1
220,2587.6,2479.1,155.89,149.09,2,2,-1
221,2493.8,2498.0,161.81,153.62,2,2,-1
222,2372.6,3147.7,162.1,174.05,3,3,-1
223,2597.7,2534.3,166.76,150.76,2,2,-1
224,2538.4,2385.8,162.12,164.81,2,2,-1
225,2545.0,2598.5,160.03,176.1,2,2,-1
226,2556.2,2553.8,152.78,154.28,2,2,-1
227,2387.8,2557.1,152.34,160.26,2,2,-1
228,2394.3,2246.0,164.56,143.2,2,2,-1
229,2563.9,2394.7,158.95,153.66,2,2,-1
230,2528.0,2528.5,160.81,156.23,2,2,-1
231,2328.4,2557.7,167.59,164.0,2,2,-1
232,2558.0,2569.7,160.34,174.26,2,2,-1
233,2580.3,2577.5,157.67,162.43,2,2,-1
234,2574.4,2587.0,165.7,166.77,2,2,-1
235,2320.2,2397.3,158.29,164.13,2,2,-1
236,2557.9,2576.4,144.45,141.43,2,2,-1
237,2591.5,2568.3,161.77,150.67,2,2,-1
238,2560.2,2593.4,152.88,171.8,3,2,-1
239,2540.9,2341.7,167.28,162.48,2,2,-1
240,2589.7,2587.8,156.62,170.39,2,2,-1
241,2548.6,2578.3,171.47,171.07,2,2,-1
242,2585.4,2383.3,166.48,161.63,2,2,-1
243,2308.4,2523.2,149.87,159.77,2,2,-1
244,2543.4,2539.5,170.59,174.34,2,2,-1
245,2532.6,2443.2,157.4,165.84,3,2,-1
246,2578.8,2335.6,159.3,169.6,2,2,-1
247,2270.4,3240.2,154.88,167.55,3,3,-1
248,2528.8,2526.0,151.3,163.72,2,2,-1
249,2374.5,2594.1,169.24,157.93,2,2,-1
250,2543.8,2375.0,158.05,147.36,2,2,-1
251,2525.5,2399.8,167.34,166.88,3,3,-1
252,2350.0,2303.6,170.69,177.26,2,2,-1
253,2330.4,2584.5,162.8,158.76,3,3,-1
254,2347.0,2310.6,166.04,169.76,2,2,-1
255,2466.5,2332.5,166.98,160.55,2,2,-1
256,2358.5,2243.2,167.62,167.21,2,2,-1
257,2248.6,2271.0,164.24,171.72,2,2,-1
258,2504.3,2497.7,167.66,171.07,3,2,-1
259,2252.2,2461.4,164.84,167.1,2,2,-1
260,2497.1,3179.8,178.04,175.95,2,3,-1
261,2311.2,3094.0,152.69,170.68,3,3,-1
262,2340.4,2275.6,166.42,171.94,2,2,-1
263,2351.6,2227.5,171.93,159.25,2,2,-1
264,3163.0,2460.1,168.05,165.16,3,2,-1
265,2242.2,2390.8,167.56,162.33,2,2,-1
266,2250.0,2381.9,164.09,162.48,2,2,-1
267,2516.4,2245.5,169.22,161.08,2,2,-1
268,2250.4,2342.6,169.5,163.58,2,2,-1
269,2588.5,2332.8,163.45,171.21,2,2,-1
270,2530.4,2518.4,166.73,161.07,2,2,-1
271,2529.9,2293.6,166.57,154.33,3,3,-1
272,2284.1,2249.5,154.24,153.83,2,2,-1
273,2521.1,2271.9,171.24,150.65,2,2,-1
274,2252.1,2573.8,165.97,167.24,2,2,-1
275,2510.7,2536.1,167.38,168.83,2,2,-1
276,2321.6,2546.9,157.57,161.12,2,2,-1
277,2534.3,2555.7,165.03,171.41,2,2,-1
278,2571.2,2524.9,165.13,153.49,2,2,-1
279,3148.6,3136.1,167.99,172.78,3,3,-1
280,2387.0,3113.6,161.62,179.17,3,3,-1
281,2295.8,2532.3,165.66,163.78,2,2,-1
282,2400.0,2544.0,161.38,163.73,2,2,-1
283,2385.5,3202.8,169.54,178.82,2,3,-1
284,3232.6,3130.4,170.34,174.71,3,3,-1
285,2579.0,2239.8,173.59,165.15,2,2,-1
286,2244.3,2250.0,158.33,158.02,2,2,-1
287,2538.6,2274.5,170.96,161.83,2,2,-1
288,2467.0,2348.7,170.82,165.5,2,2,-1
289,2390.3,3126.6,176.57,176.81,3,3,-1
290,2370.6,2362.1,169.17,173.66,2,2,-1
291,3087.1,2378.7,169.29,169.95,3,3,-1
292,2386.9,3124.7,172.19,173.84,3,3,-1
293,2380.5,3185.7,171.63,173.17,3,3,-1
294,3179.9,3124.1,179.92,179.92,3,3,-1
295,2477.2,3287.5,173.38,178.47,3,3,-1
296,2362.4,3138.3,170.11,177.31,2,3,-1
297,2257.9,2364.5,171.53,166.04,3,3,-1
298,3140.8,3226.4,171.62,166.45,3,3,-1
299,2340.0,2383.0,167.59,172.34,2,2,-1
300,2548.9,2548.9,162.33,163.87,3,3,-1
301,3214.3,2365.2,179.28,170.12,3,2,-1
302,2445.0,3296.6,161.19,166.24,3,3,-1
303,2370.1,2349.6,168.4,170.11,2,2,-1
304,2369.0,2346.5,170.75,171.53,3,2,-1
305,2332.3,2313.7,171.57,174.89,2,2,-1
306,2398.8,2247.8,168.36,158.73,2,2,-1
307,3145.9,2390.8,189.1,174.03,3,3,-1
308,2584.0,3129.9,174.29,178.63,3,3,-1
309,3191.2,3193.8,177.88,182.55,3,3,-1
310,2583.8,2489.0,178.37,168.76,2,2,-1
311,2394.6,2376.2,173.75,162.55,2,2,-1
312,2574.8,3329.7,154.82,170.84,2,3,-1
313,3091.8,3102.1,174.44,176.52,3,3,-1
314,2589.6,2592.8,136.78,134.83,2,2,-1
315,2590.9,2590.9,144.74,133.74,2,2,-1
316,3182.5,3239.3,182.23,176.45,3,3,-1
317,3144.2,3129.7,191.05,182.77,3,3,-1
318,2382.6,3280.8,175.92,183.9,3,3,-1
319,2597.4,2582.8,135.56,141.9,2,2,-1
320,2579.2,2583.4,177.08,166.13,2,2,-1
321,2286.9,2589.7,138.88,147.85,2,2,-1
322,2587.3,2581.2,148.94,145.7,2,2,-1
323,2584.0,2582.7,173.37,168.63,2,2,-1
324,2585.9,2597.8,169.53,177.85,2,2,-1
325,2598.3,2579.5,145.78,145.71,2,2,-1
326,2574.7,2591.5,155.94,165.06,2,2,-1
327,2598.0,2572.7,164.17,159.97,2,2,-1
328,2248.9,2587.4,151.89,163.26,2,2,-1
329,2548.9,2569.1,170.8,169.39,2,2,-1
330,2597.7,2563.7,168.97,142.34,2,2,-1
331,2582.0,2592.2,144.96,121.83,2,2,-1
332,2400.0,2589.8,164.27,173.76,3,3,-1
333,2245.2,2383.5,142.0,163.33,2,2,-1
334,2578.0,2578.0,154.21,159.85,2,2,-1
335,2590.8,2588.1,165.24,176.6,2,2,-1
336,2580.8,2589.0,138.99,139.58,2,2,-1
337,2477.9,3125.5,174.24,177.66,3,3,-1
338,3211.8,2380.1,179.82,176.21,3,3,-1
339,2289.6,2589.6,145.97,153.71,2,2,-1
340,2490.0,2479.3,177.34,177.31,2,2,-1
341,2324.2,2567.7,161.14,173.61,2,2,-1
342,2386.9,2369.8,176.62,171.95,2,2,-1
343,2378.2,2494.3,175.07,180.15,3,2,-1
344,2380.6,2347.9,175.41,171.05,2,2,-1
345,2584.2,2576.0,171.88,175.51,2,2,-1
346,2321.9,2382.7,166.85,178.81,2,2,-1
347,2581.3,2589.1,142.88,152.41,2,2,-1
348,2334.5,2591.7,131.57,158.38,2,2,-1
349,2395.4,2378.4,172.8,177.16,2,2,-1
350,2585.0,2573.7,141.38,159.33,2,2,-1
351,2589.4,2581.0,150.61,155.33,2,2,-1
352,2350.0,2464.8,171.93,176.02,2,2,-1
353,2583.5,2587.0,133.92,161.59,2,2,-1
354,2582.0,2592.4,156.04,154.92,2,2,-1
355,2580.6,2582.8,149.06,156.57,2,2,-1
356,2579.8,2575.0,147.79,153.33,2,2,-1
357,2584.9,2585.4,147.87,151.37,2,2,-1
358,2580.6,2578.5,142.32,165.59,2,2,-1
359,2584.7,2583.9,165.97,159.72,2,2,-1
360,2577.2,2576.3,148.47,130.12,2,2,-1
361,3169.0,3133.7,173.92,180.65,3,3,-1
362,2589.3,2385.5,161.97,148.19,2,2,-1
363,2583.0,2370.1,149.37,139.75,2,2,-1
364,2567.1,2575.4,150.88,166.39,2,2,-1
365,2482.6,3572.0,179.65,182.88,2,2,-1
366,3133.8,2387.3,174.27,170.2,3,2,-1
367,2553.5,2469.0,158.93,159.16,2,2,-1
368,2385.9,2485.2,173.43,177.51,2,2,-1
369,2564.2,2593.5,164.2,155.36,2,2,-1
370,2557.5,2329.7,156.94,149.95,2,2,-1
371,2408.1,2460.2,161.17,155.96,2,2,-1
372,2472.7,2375.8,174.74,169.59,2,2,-1
373,2581.4,2590.1,160.34,156.65,2,2,-1
374,2578.3,2584.3,155.87,154.48,2,2,-1
375,2587.5,2576.6,152.04,145.11,2,2,-1
376,2390.9,3132.1,166.47,171.72,3,3,-1
377,2288.7,2567.6,149.25,162.67,2,2,-1
378,3235.5,2568.1,182.31,171.01,3,3,-1
379,2381.7,2376.3,163.12,170.52,2,2,-1
380,2578.9,2586.6,153.17,155.0,2,2,-1
381,2600.0,2571.0,171.57,140.05,2,2,-1
382,2591.7,2322.3,172.93,169.84,2,2,-1
383,2600.0,2592.2,163.49,147.16,2,2,-1
384,2324.9,2380.3,173.2,173.68,3,3,-1
385,2588.7,2476.6,175.32,178.79,2,2,-1
386,2568.8,2294.2,173.93,171.34,2,2,-1
387,2565.5,2362.3,178.72,176.24,2,2,-1
388,2395.3,2479.4,176.42,177.53,2,2,-1
389,3216.2,3121.0,172.93,166.33,3,3,-1
390,2385.2,2375.9,176.54,173.67,2,2,-1
391,3147.2,2336.8,175.5,174.64,3,3,-1
392,2550.0,2256.2,178.7,173.55,2,2,-1
393,2461.7,2311.6,163.43,166.83,2,2,-1
394,2557.8,2566.9,125.95,152.43,2,2,-1
395,2559.3,2575.0,160.15,153.76,2,2,-1
396,2311.6,2562.2,149.65,142.28,2,2,-1
397,2573.6,2213.2,139.24,126.44,2,2,-1
398,2565.0,2396.2,156.73,132.85,2,2,-1
399,2347.7,3098.2,164.78,174.13,2,3,-1
400,2568.1,2581.7,150.2,154.62,2,2,-1
401,2374.3,2596.2,132.91,148.82,2,2,-1
402,2596.1,2579.6,151.59,150.06,2,2,-1
403,2565.0,2563.2,154.73,148.51,2,2,-1
404,2324.5,2587.6,145.66,144.66,2,2,-1
405,3239.1,3131.1,183.64,177.74,3,3,-1
406,2389.6,2384.7,179.89,177.58,2,2,-1
407,2313.2,2575.8,170.36,171.72,2,2,-1
408,2567.9,2564.5,138.38,145.06,2,2,-1
409,2572.4,2591.3,158.8,155.65,2,2,-1
410,2386.0,2392.3,176.25,174.03,2,2,-1
411,2295.9,2282.3,170.42,171.71,2,2,-1
412,2592.1,2579.6,161.81,130.35,2,2,-1
413,2585.7,2595.9,151.49,149.75,2,2,-1
414,2385.8,2266.7,172.7,166.04,2,2,-1
415,2322.1,2375.2,170.17,175.84,3,2,-1
416,2588.8,2587.1,151.61,162.91,2,2,-1
417,2472.7,2322.7,172.45,167.48,2,2,-1
418,2490.4,2346.3,178.99,172.61,2,2,-1
419,2596.2,2381.7,161.53,159.11,2,2,-1
420,2476.5,2292.3,159.49,161.23,2,2,-1
421,2578.1,2570.4,147.48,152.9,2,2,-1
422,2494.6,2582.9,171.5,177.65,2,2,-1
423,2594.5,2600.0,138.88,128.5,2,2,-1
424,2570.4,2568.6,169.31,164.93,2,2,-1
425,2573.5,2556.2,138.08,142.61,2,2,-1
426,2585.8,2574.8,156.29,161.2,2,2,-1
427,2585.4,2569.6,126.47,148.72,2,2,-1
428,2600.0,2574.2,159.57,130.11,2,2,-1
429,2566.7,2584.8,134.18,144.32,2,2,-1
430,2573.9,2599.2,146.42,142.35,2,2,-1
431,2576.4,2588.8,144.83,151.83,2,2,-1
432,2573.0,2582.2,152.87,155.87,2,2,-1
433,2588.3,2593.8,141.11,142.21,2,2,-1
434,2598.0,2581.4,160.0,148.76,2,2,-1
435,2574.4,2568.8,166.77,167.11,2,2,-1
436,2571.6,2592.3,151.71,159.59,2,2,-1
437,2565.1,2573.1,147.47,132.55,2,2,-1
438,2583.8,2378.7,166.64,158.16,2,2,-1
439,2594.7,2491.5,163.93,155.37,2,2,-1
440,2574.5,3181.7,160.64,164.94,3,3,-1
441,3215.7,3186.6,168.03,180.61,3,3,-1
442,2268.7,2570.6,159.53,163.85,2,2,-1
443,2589.9,2384.0,179.55,171.05,2,2,-1
444,2382.2,2346.7,172.49,174.66,2,2,-1
445,2365.9,2386.2,170.4,174.7,3,2,-1
446,3314.6,3139.4,177.08,177.25,3,3,-1
447,2388.7,2388.8,176.66,176.18,2,2,-1
448,2366.2,2362.3,174.48,173.84,3,3,-1
449,2295.7,2553.9,173.8,172.24,2,3,-1
450,3107.2,2306.2,178.28,172.75,3,3,-1
451,3125.3,3248.2,178.3,179.68,3,3,-1
452,3223.5,2376.0,179.67,176.63,3,3,-1
453,2400.0,2349.1,174.65,172.63,3,3,-1
454,2231.9,3145.9,171.91,180.02,2,3,-1
455,3142.2,3229.6,177.45,178.13,3,3,-1
456,3168.7,3092.2,175.83,176.94,3,3,-1
457,3225.6,3116.3,185.82,178.04,3,3,-1
458,2388.7,2395.9,176.57,177.21,2,2,-1
459,3110.2,3187.3,180.27,168.64,3,3,-1
460,3089.0,3277.9,176.86,181.79,3,3,-1
461,3135.3,3235.2,190.46,183.25,3,3,-1
462,3093.3,2308.7,178.23,169.69,3,3,-1
463,2314.3,3233.6,174.2,179.85,3,3,-1
464,2317.0,2278.8,173.14,171.31,2,2,-1
465,2327.5,2540.5,169.85,168.87,3,2,-1
466,3182.1,3223.3,176.59,182.22,3,3,-1
467,3208.7,3234.8,179.05,190.04,3,3,-1
468,2319.4,3105.5,165.44,176.8,3,3,-1
469,2572.5,3169.0,164.63,162.61,3,3,-1
470,3157.5,2320.1,169.91,169.47,3,3,-1
471,2356.9,2341.2,163.81,164.31,2,2,-1
472,2562.1,2587.2,176.49,172.94,2,2,-1
473,2546.8,2474.0,171.96,172.5,2,2,-1
474,2398.1,2369.2,163.04,164.85,2,3,-1
475,2578.0,3273.1,161.67,175.07,2,3,-1
476,2315.8,2560.9,147.89,158.27,2,2,-1
477,2582.8,2569.4,152.29,155.38,2,2,-1
478,2331.8,2552.4,171.36,158.19,2,2,-1
479,2551.6,2316.5,157.68,167.36,2,2,-1
480,2583.4,2569.0,151.73,158.93,2,2,-1
481,2370.5,2569.2,167.38,172.77,2,2,-1
482,2562.9,2562.9,134.66,156.94,2,2,-1
483,2426.9,2573.5,164.62,154.09,2,2,-1
484,2586.5,2349.1,153.79,123.19,2,2,-1
485,2572.9,2272.8,163.29,142.8,2,2,-1
486,2592.3,2587.1,149.83,151.48,2,2,-1
487,2579.7,2329.7,160.72,143.57,2,2,-1
488,2571.3,2424.1,140.02,146.84,2,2,-1
489,2564.1,2565.0,178.36,167.43,3,3,-1
490,3111.6,3119.9,177.74,164.27,3,3,-1
491,2384.3,3122.6,164.36,170.01,2,3,-1
492,2554.2,2316.2,173.66,155.49,2,2,-1
493,2564.4,2584.1,161.74,147.76,2,2,-1
494,2371.9,2560.0,174.5,165.92,2,2,-1
495,2565.8,2566.4,138.61,145.04,2,2,-1
496,2268.1,2542.3,174.12,167.42,2,2,-1
497,3276.3,2569.8,176.9,164.36,3,2,-1
498,3118.5,3192.0,173.17,174.12,3,3,-1
499,2360.5,2309.1,175.05,165.99,3,3,-1
500,3104.9,3101.5,166.31,176.26,3,3,-1
501,3122.1,3231.8,170.1,167.28,3,3,-1
502,2567.0,2367.8,158.04,171.75,2,2,-1
503,2565.1,2268.6,156.09,162.24,2,2,-1
504,2587.6,2557.1,171.89,160.54,2,2,-1
505,2374.4,2529.0,169.98,177.66,2,2,-1
506,2476.3,3219.3,174.77,179.12,3,3,-1
507,3121.4,3145.6,182.83,186.07,3,3,-1
508,2383.2,3233.5,176.04,176.71,3,3,-1
509,3084.1,3125.8,177.24,182.05,3,3,-1
510,3127.3,2435.2,185.62,175.14,3,3,-1
511,2375.9,2581.8,165.51,176.45,2,2,-1
512,2323.5,3133.2,173.98,179.51,3,3,-1
513,3231.4,2266.9,182.21,172.34,3,2,-1
514,3229.9,3131.2,184.08,186.8,3,3,-1
