gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,winner
41,11987.666666666666,12163.766666666666,9515.07,8517.22,3,3,-1
42,8269.133333333333,8074.833333333334,3317.28,2881.17,3,3,-1
43,14301.9,13349.7,10702.01,7061.91,4,3,-1
44,46399.0,45568.166666666664,35019.84,29417.31,4,3,-1
45,16477.86666666667,16595.93333333333,14110.58,12234.96,3,3,-1
46,33433.2,33004.36666666666,28613.64,27297.74,4,3,-1
47,24707.566666666666,24234.733333333334,17491.17,15519.04,3,3,-1
48,4606.133333333334,4371.6,2771.33,2552.72,3,3,-1
49,60515.63333333334,60564.13333333334,43390.55,34244.39,3,3,-1
50,9435.766666666666,8955.733333333334,6689.82,4618.93,3,3,-1
51,18871.5,18241.0,15457.68,8738.23,4,3,-1
52,5716.6,5366.8,3711.82,2994.99,4,4,-1
53,3728.4666666666667,3707.6666666666665,2591.43,2475.82,3,3,-1
54,3918.2666666666664,3918.0666666666666,2795.47,2354.91,3,3,-1
55,4059.633333333334,4102.633333333334,2882.93,2588.38,3,3,-1
56,5626.633333333334,5496.2,4005.14,3512.6,3,3,-1
57,4349.5,4312.066666666666,3160.18,2832.69,3,3,-1
58,3686.0,3924.5,2639.69,2540.5,3,3,-1
59,5099.533333333334,5267.733333333334,3586.19,2850.93,3,3,-1
60,3672.7666666666664,3726.4333333333334,2608.1,2284.9,3,3,-1
61,2688.1666666666665,3317.2,2244.68,2218.96,2,3,-1
62,5546.666666666666,5422.933333333334,4402.94,4111.09,3,3,-1
63,12883.466666666665,12983.3,10736.4,9098.14,3,3,-1
64,10612.2,10459.4,7159.65,6780.42,4,4,-1
65,8031.1,8115.233333333334,6462.89,6281.6,3,3,-1
66,12434.433333333334,12951.2,10226.14,10461.62,3,3,-1
67,9191.0,9601.466666666665,6973.02,5485.86,3,3,-1
68,5988.466666666666,6772.5,4519.68,4436.18,4,4,-1
69,23381.0,22531.0,16911.03,16070.76,4,3,-1
70,12497.9,12312.433333333334,9042.7,9255.89,3,3,-1
71,16781.7,16497.466666666667,13665.29,13986.43,4,3,-1
72,8647.866666666667,8844.766666666666,6005.34,6265.24,3,3,-1
73,35957.566666666666,35824.63333333334,28345.15,28748.67,3,3,-1
74,48367.86666666666,48318.96666666667,39302.31,37472.04,3,3,-1
75,11234.133333333333,11085.833333333334,8126.29,8569.86,3,3,-1
76,8493.666666666666,8231.7,6718.88,6415.71,3,3,-1
77,35781.8,35031.5,25318.07,25040.27,4,3,-1
78,8537.666666666666,8669.6,6683.52,6336.15,3,3,-1
79,8811.5,8959.8,6959.25,7128.4,3,3,-1
80,22175.56666666667,22195.233333333334,14716.32,16477.36,3,3,-1
81,3561.7,3861.1,2199.93,2160.12,3,3,-1
82,4325.133333333334,4758.466666666666,3060.7,2929.71,3,3,-1
83,7600.9,7154.1,5259.44,4550.89,4,4,-1
84,3627.8666666666663,3928.3666666666663,2396.6,2378.51,3,3,-1
85,3737.4666666666667,4105.433333333333,2432.82,2395.79,3,3,-1
86,4575.866666666666,4530.466666666666,3206.06,3058.39,3,3,-1
87,5337.266666666666,5053.4,3838.58,3149.77,3,3,-1
88,4633.566666666666,4472.533333333334,3226.6,2709.16,3,3,-1
89,4148.166666666666,4650.133333333334,2783.68,2618.61,3,3,-1
90,6167.4,6091.766666666666,4792.81,4852.74,3,3,-1
91,3284.8333333333335,3634.4333333333334,2266.28,2475.26,3,3,-1
92,3861.8,3901.3,2566.71,2330.82,3,3,-1
93,5117.766666666666,5332.933333333334,3824.32,3985.92,3,3,-1
94,4871.2,5644.4,3361.82,3572.81,3,4,-1
95,3934.4333333333334,4135.233333333334,2669.55,2411.81,3,3,-1
96,6072.3,6140.8,4695.28,4505.37,3,3,-1
97,4711.8,4783.8,2892.08,2907.53,4,4,-1
98,5151.9,5634.133333333334,3728.97,3144.17,3,3,-1
99,32488.466666666667,32619.7,30733.07,26953.23,3,3,-1
100,3502.3,3784.6333333333337,2251.74,2173.74,3,3,-1
101,3954.2333333333336,3972.6,2583.07,2394.0,3,3,-1
102,4758.466666666666,5008.066666666666,3360.48,3170.07,3,3,-1
103,8294.433333333334,8359.0,6521.14,5557.77,3,3,-1
104,3948.9666666666667,4155.133333333334,2426.82,2641.92,3,3,-1
105,7152.2,7428.233333333334,5083.56,4956.0,3,3,-1
106,13048.2,12851.933333333334,10298.73,9174.86,3,3,-1
107,3332.1,3598.0666666666666,2131.05,2187.42,3,3,-1
108,5921.0,5838.566666666666,4444.27,4231.65,3,3,-1
109,5612.4,5525.766666666666,4007.16,4030.05,3,3,-1
110,5535.466666666666,5332.1,4073.75,4009.34,3,3,-1
111,6011.7,5675.466666666666,4371.34,4292.45,3,3,-1
112,8081.7,8346.466666666665,6323.04,6534.86,3,3,-1
113,6680.9,7148.266666666666,5273.87,5482.21,3,3,-1
114,12380.9,12513.533333333335,10260.23,9729.18,3,3,-1
115,16432.2,16264.133333333333,12160.02,12209.73,3,3,-1
116,5801.2,6065.966666666666,4556.9,4528.72,3,3,-1
117,11899.4,11984.633333333333,9139.57,8133.05,3,3,-1
118,5777.566666666666,5878.266666666666,4263.7,4020.47,3,3,-1
119,4031.0,4165.233333333334,2783.06,2651.03,3,3,-1
120,4350.033333333334,4402.433333333334,3047.96,2949.67,3,3,-1
121,4607.9,4145.533333333334,2764.95,2408.28,3,3,-1
122,7228.366666666666,7394.033333333334,5948.65,5137.09,3,3,-1
123,6128.166666666666,6312.5,4645.54,4291.43,4,4,-1
124,5586.566666666666,5671.1,4233.41,4046.53,3,3,-1
125,7380.3,6896.666666666666,5526.34,4999.2,4,3,-1
126,8914.566666666666,8677.266666666666,6965.25,6897.91,3,3,-1
127,14087.666666666666,14305.233333333334,11430.84,11699.11,3,3,-1
128,20021.5,20348.466666666667,15551.6,17659.31,3,3,-1
129,4720.2,5044.133333333334,3304.98,3591.3,3,3,-1
130,34677.96666666667,34938.26666666666,23604.86,30546.87,3,3,-1
131,14503.666666666666,14167.566666666666,9738.68,11151.29,3,3,-1
132,10841.9,10992.233333333334,8854.9,8874.35,3,3,-1
133,29194.13333333333,29344.43333333333,22040.36,24903.81,3,3,-1
134,43571.3,43670.566666666666,27245.84,36867.76,3,3,-1
135,31804.9,31494.166666666668,21172.73,25652.53,3,3,-1
136,13050.166666666666,12846.566666666666,10674.17,11032.07,3,3,-1
137,11029.7,11367.066666666666,9214.88,9481.76,3,3,-1
138,9126.4,9045.766666666666,7001.2,7304.26,3,3,-1
139,22751.0,22518.266666666666,16310.78,18457.43,3,3,-1
140,8249.8,8322.866666666667,6329.62,6723.52,3,3,-1
141,5212.2,5129.066666666666,3947.94,3784.04,3,3,-1
142,5961.8,5743.733333333334,3794.54,4451.58,3,3,-1
143,6001.3,6268.366666666666,4303.45,4629.43,3,3,-1
144,7632.1,7615.433333333334,5640.0,5778.65,3,3,-1
145,34535.8,34403.96666666667,25601.16,27964.93,3,3,-1
146,2918.3666666666663,4116.466666666666,2373.25,2509.9,2,3,-1
147,4495.7,4494.9,3293.08,3208.44,3,3,-1
148,4558.7,4701.0,3426.89,3513.39,3,3,-1
149,3880.2,3848.8666666666663,2585.3,2406.68,3,3,-1
150,8212.433333333334,8115.566666666666,6464.55,6529.36,3,3,-1
151,10259.4,10341.2,8621.18,8259.84,3,3,-1
152,11237.9,11488.5,9606.12,8311.28,3,3,-1
153,14940.6,15192.666666666666,11780.56,11962.77,3,3,-1
154,9201.0,8950.3,7367.88,7443.52,3,3,-1
155,11901.5,11971.7,8849.8,10230.71,3,3,-1
156,16672.6,16665.2,12210.1,13591.62,3,3,-1
157,12405.3,12310.6,9363.41,10193.14,3,3,-1
158,8095.466666666666,8214.833333333334,6593.36,7055.42,3,3,-1
159,5844.766666666666,6059.933333333334,4531.21,4617.79,3,3,-1
160,9855.0,9865.9,5352.34,5408.59,3,3,-1
161,9684.4,9478.9,8006.28,8093.38,3,3,-1
162,22960.766666666666,23023.0,16271.88,17583.31,3,3,-1
163,8652.633333333333,8424.133333333333,6918.87,6405.92,3,3,-1
164,14019.8,14129.3,10366.14,10392.61,3,3,-1
165,5925.466666666666,5759.2,4303.21,4195.07,3,3,-1
166,13649.4,13462.533333333335,11440.94,11426.25,3,3,-1
167,4000.8,4035.9333333333334,2574.38,2554.51,3,3,-1
168,4258.1,4386.866666666666,3041.58,2920.56,3,3,-1
169,5225.233333333334,4821.133333333334,3850.63,3300.23,3,3,-1
170,5771.1,5788.966666666666,4700.32,4303.73,3,3,-1
171,3767.3,3842.6666666666665,2614.29,2373.99,3,3,-1
172,5879.5,6156.9,4631.03,4598.21,3,3,-1
173,5165.433333333334,5168.966666666666,3966.08,3996.63,3,3,-1
174,4111.6,4027.7666666666664,2928.9,2664.29,3,3,-1
175,13010.4,12975.033333333335,9359.28,8858.96,3,3,-1
176,15275.933333333334,15182.466666666665,10800.69,9575.95,3,3,-1
177,13509.1,13922.7,10445.48,10935.32,3,3,-1
178,10509.2,10264.0,8595.84,7353.05,3,3,-1
179,22213.266666666666,22662.06666666667,17650.38,16751.16,3,3,-1
180,13326.466666666665,13611.8,10854.29,9897.63,3,3,-1
181,16368.366666666669,16153.833333333334,12170.25,12244.97,3,3,-1
182,15559.366666666667,15599.633333333333,11250.36,9541.19,3,3,-1
183,12053.433333333334,12465.0,9262.39,7765.25,3,3,-1
184,16700.1,16591.1,12290.05,9180.67,3,3,-1
185,5014.133333333334,5413.3,3820.38,3407.23,3,3,-1
186,5175.133333333334,4638.8,3372.33,2628.87,3,3,-1
187,3941.9666666666667,3716.6333333333337,2736.7,2435.33,3,3,-1
188,5757.766666666666,5500.0,4527.06,3839.32,3,3,-1
189,6851.4,7217.966666666666,5396.59,3674.1,3,3,-1
190,6995.3,6595.3,5557.23,4513.9,3,3,-1
191,4362.1,4090.0,2879.97,2760.79,3,3,-1
192,4088.4666666666667,3621.7,2411.39,1986.83,3,3,-1
193,3390.2,3365.9,2297.22,2166.83,3,3,-1
194,3765.0,3822.6,2641.29,2505.46,3,3,-1
195,3447.4666666666667,3666.3666666666663,2370.34,2290.08,3,3,-1
196,3711.8,4041.166666666666,2528.06,2359.6,3,3,-1
197,7978.6,8405.1,6310.25,6213.99,3,3,-1
198,9645.6,9357.6,7449.76,7688.72,3,3,-1
199,5520.033333333334,5552.133333333334,4367.78,4356.85,3,3,-1
200,10184.5,10141.666666666666,8376.26,7644.65,3,3,-1
201,9837.6,9797.966666666665,7749.88,7464.83,3,3,-1
202,5169.4,5045.8,3800.89,3258.19,3,3,-1
203,5335.733333333334,5270.866666666666,4035.53,3904.16,3,3,-1
204,4121.066666666666,3589.5666666666666,2729.7,2477.25,3,3,-1
205,4954.433333333334,4705.133333333334,3538.36,3264.04,3,3,-1
206,3666.0,3530.9,2633.34,2351.33,3,3,-1
207,3576.0,3742.8666666666663,2519.46,2359.48,3,3,-1
208,3461.9,3338.2,2105.32,1986.74,3,3,-1
209,3709.7,3344.3333333333335,2349.31,1945.89,3,3,-1
210,5859.533333333334,5648.666666666666,4167.23,3756.87,3,3,-1
211,5255.8,5419.533333333334,4021.27,3899.24,3,3,-1
212,3358.8,3689.1,2248.28,2336.24,3,3,-1
213,3660.9666666666667,4622.3,2824.41,2901.05,2,3,-1
214,14794.4,14711.0,11177.23,10196.17,3,3,-1
215,4538.366666666666,4221.4,3344.46,2845.71,3,3,-1
216,5050.533333333334,5138.033333333334,3610.05,3477.59,3,3,-1
217,5263.2,5107.4,3565.22,3102.12,3,3,-1
218,3817.4,4075.5333333333338,2501.86,2566.01,3,3,-1
219,3556.5666666666666,3561.7666666666664,2332.51,2307.93,3,3,-1
220,3615.6,3382.5,2522.17,2336.84,3,3,-1
221,9409.933333333334,9238.866666666667,7159.66,6612.11,3,3,-1
222,3766.0,3403.9,2485.08,2200.04,3,3,-1
223,5619.766666666666,5696.9,2840.78,2720.04,3,3,-1
224,6741.9,6891.3,4215.07,4209.53,3,3,-1
225,5904.7,5561.233333333334,4311.72,4060.16,3,3,-1
226,3681.6,3777.3,2487.26,2202.34,3,3,-1
227,3239.0,3639.1333333333337,2383.59,2372.62,3,3,-1
228,3405.6,3645.6333333333337,2349.57,2233.34,3,3,-1
229,3610.5,3411.8,2473.01,1900.32,3,3,-1
230,4080.3,4218.1,2773.73,2730.45,3,3,-1
231,3692.0,3385.9,2390.01,2246.8,3,3,-1
232,5240.0,5299.0,3934.57,3835.12,3,3,-1
233,10336.666666666666,10390.0,7249.03,6992.55,3,3,-1
234,6532.666666666666,6638.766666666666,5205.6,5053.39,3,3,-1
235,3374.5,3391.9,2134.61,2157.19,3,3,-1
236,3583.9,3839.4333333333334,2523.09,2384.98,3,3,-1
237,3824.6333333333337,3797.5333333333333,2653.29,2359.88,3,3,-1
238,5224.466666666666,5404.566666666666,3503.08,3594.85,3,3,-1
239,4943.5,4430.5,2795.7,2760.64,4,4,-1
240,3757.1333333333337,4278.666666666666,2683.55,2557.01,3,3,-1
241,4595.766666666666,4670.066666666666,3231.95,2946.28,3,3,-1
242,3723.2,3993.633333333334,2840.15,2794.57,3,3,-1
243,3808.3,3530.2,2463.9,2371.1,3,3,-1
244,3978.1,3881.3333333333335,2674.93,2530.75,3,3,-1
245,8318.4,8183.0,4309.33,3503.19,3,3,-1
246,8094.766666666666,8359.366666666667,6256.69,5515.64,3,3,-1
247,6057.2,5815.566666666666,3883.2,3207.9,3,3,-1
248,6425.0,6177.5,4759.75,4131.79,3,3,-1
249,14914.4,14379.066666666666,10492.01,6487.59,3,3,-1
250,17990.2,17869.333333333332,12464.11,11158.59,3,3,-1
251,8561.866666666667,9134.933333333334,6852.37,5260.4,3,3,-1
252,3914.1333333333337,2832.0,2549.09,2203.13,3,2,-1
253,3570.8,3611.9666666666667,2514.41,2377.45,3,3,-1
254,3765.1333333333337,3848.4666666666667,2666.1,2387.63,3,3,-1
255,7851.433333333334,7810.466666666666,6040.21,4968.15,3,3,-1
256,4248.533333333334,4301.866666666666,2976.68,2599.26,3,3,-1
257,4101.466666666666,4017.2666666666664,2906.5,2704.9,3,3,-1
258,5498.066666666666,5511.9,3480.06,3292.03,3,3,-1
259,7220.6,7206.166666666666,4870.77,4238.55,3,3,-1
260,4561.3,4727.866666666666,3369.84,3022.19,3,3,-1
261,4327.466666666666,4422.133333333334,3257.52,2861.21,3,3,-1
262,5974.133333333334,6072.433333333334,4748.36,4645.48,3,3,-1
263,3729.4,4053.766666666666,2532.98,2614.33,3,3,-1
264,6985.4,7293.733333333334,5453.45,4766.82,3,3,-1
265,5356.666666666666,5990.8,3660.02,3432.38,3,3,-1
266,13625.266666666666,13360.8,9799.57,8460.49,3,3,-1
267,12912.5,12813.933333333334,9399.29,6658.79,3,3,-1
268,24123.86666666667,24082.266666666666,13650.77,10817.3,3,3,-1
269,9727.6,9732.966666666665,5907.62,5761.96,3,3,-1
270,14604.8,14944.433333333334,9865.99,7436.79,3,3,-1
271,19507.966666666667,18740.63333333333,14207.55,10040.93,3,3,-1
272,21878.1,21720.0,13360.88,9818.85,3,3,-1
273,27598.966666666667,27674.13333333333,15328.67,14173.72,3,3,-1
274,14948.0,15003.9,8183.26,9077.84,3,3,-1
275,26696.0,27075.06666666667,12439.28,17194.57,3,3,-1
276,23647.9,23784.13333333333,16851.24,15215.78,3,3,-1
277,18766.0,19167.466666666667,11060.06,10947.08,3,3,-1
278,3921.5,4083.7666666666664,2645.79,2706.23,3,3,-1
279,7309.5,7011.6,5589.7,4778.59,3,3,-1
280,6025.8,5967.5,4257.56,4026.44,3,3,-1
281,15810.233333333334,15822.133333333333,9784.56,9564.08,3,3,-1
282,12167.5,13006.6,6534.44,7502.7,3,4,-1
283,5835.366666666666,6043.033333333334,4317.51,4358.16,3,3,-1
284,4595.466666666666,4461.966666666666,3231.01,3278.28,3,3,-1
285,5528.066666666666,5547.233333333334,4110.5,4095.33,3,3,-1
286,4439.666666666666,4403.133333333334,2978.57,3036.29,3,3,-1
287,4783.866666666666,5117.433333333334,2656.41,3424.34,3,3,-1
288,4176.2,4190.9,2745.54,2780.13,3,3,-1
289,4516.0,4613.1,3018.18,3229.41,3,3,-1
290,12856.9,12518.8,6847.93,7885.87,3,3,-1
291,4594.3,4672.2,2801.61,2995.52,3,3,-1
292,6938.766666666666,6617.566666666666,3617.77,4516.96,3,3,-1
293,5651.3,4951.9,3289.51,3511.89,4,3,-1
294,4102.9,4672.1,2878.47,3291.34,3,3,-1
295,11727.8,11470.166666666666,7075.17,7861.82,3,3,-1
296,8152.366666666666,8378.133333333333,5641.95,6556.61,3,3,-1
297,12062.666666666666,12354.033333333335,9604.72,8741.93,3,3,-1
298,7765.6,7606.0,3651.62,5201.98,3,3,-1
299,7740.066666666666,7335.566666666666,6064.05,6010.34,3,3,-1
300,11347.266666666666,11062.633333333333,5779.74,5869.14,3,3,-1
301,10173.7,10129.5,7958.26,8057.38,3,3,-1
302,4061.9,4127.466666666666,2524.29,2968.72,3,3,-1
303,4448.1,3949.6,2701.92,2894.75,3,3,-1
304,5011.233333333334,5611.6,3729.77,3954.84,3,3,-1
305,4060.9,3727.4666666666667,2204.58,2457.96,3,3,-1
306,6261.7,6461.1,4882.69,4341.63,3,3,-1
307,7870.266666666666,7847.7,5518.49,5909.88,3,3,-1
308,8869.466666666665,9060.533333333335,6785.01,6547.97,3,3,-1
309,4451.3,4418.866666666666,3042.77,3015.22,3,3,-1
310,8523.866666666667,8170.633333333334,5552.84,6018.22,3,3,-1
311,7899.433333333334,7588.433333333334,5443.02,5788.15,3,3,-1
312,8435.266666666666,8335.433333333334,6284.55,6186.98,3,3,-1
313,4769.9,4638.666666666666,3161.82,3285.67,3,3,-1
314,3939.7,3892.3,2606.82,2586.22,3,3,-1
315,6369.766666666666,6088.933333333334,4713.87,4681.3,3,3,-1
316,10503.866666666667,10440.933333333334,6202.41,7160.08,3,3,-1
317,6461.666666666666,6347.2,5206.83,5209.05,3,3,-1
318,14737.966666666665,15091.166666666666,7504.38,7615.68,3,3,-1
319,3461.7,3391.2,2334.24,2252.99,3,3,-1
320,5394.866666666666,5490.033333333334,3508.12,3604.12,3,3,-1
321,4244.5,4312.9,3176.64,3012.83,3,3,-1
322,19761.5,19095.033333333333,10256.81,12232.84,4,3,-1
323,15745.466666666665,15499.266666666666,11258.18,10907.73,3,3,-1
324,5937.566666666666,6037.466666666666,3544.74,4100.97,3,3,-1
325,5491.6,5737.333333333334,4292.56,4269.24,3,3,-1
326,6778.4,6927.8,4528.94,5142.08,3,3,-1
327,6214.933333333334,6127.666666666666,4474.83,4466.75,3,3,-1
328,4310.8,4662.3,2917.21,3217.98,3,3,-1
329,8369.666666666666,8035.266666666666,5930.93,5809.32,3,3,-1
330,18511.5,18240.033333333333,13343.33,12983.47,3,3,-1
331,7558.6,7945.366666666666,6231.79,5680.83,3,3,-1
332,3960.5,3988.8666666666663,2773.81,2746.14,3,3,-1
333,7169.5,7091.566666666666,5100.77,4452.14,3,3,-1
334,12701.966666666665,12715.966666666665,8534.57,8321.59,3,3,-1
335,7504.333333333334,7726.333333333334,5046.44,5801.68,3,3,-1
336,10946.666666666666,10733.433333333334,7813.28,7845.7,3,3,-1
337,9524.766666666666,9692.9,7759.96,7694.39,3,3,-1
338,29457.6,29521.56666666667,19912.36,18416.35,3,3,-1
339,10045.233333333334,10504.666666666666,6346.44,6224.66,3,3,-1
340,16196.8,16237.6,11669.2,9210.72,3,3,-1
341,18154.9,17823.56666666667,12952.28,12603.52,3,3,-1
342,32871.2,32611.36666666667,18733.66,17369.14,3,3,-1
343,13093.066666666666,13082.7,8739.98,8642.18,3,3,-1
344,14232.0,14167.433333333334,9549.91,10416.63,3,3,-1
345,31406.1,31276.2,19607.85,18333.23,3,3,-1
346,25643.3,25802.766666666666,14898.94,17622.8,3,3,-1
347,7393.8,7625.833333333334,4875.92,5629.18,3,3,-1
348,6353.8,6349.0,3865.91,4624.0,3,3,-1
349,10409.5,10279.066666666666,6623.43,5362.25,3,3,-1
350,3539.2,3806.0,2284.07,2325.63,3,3,-1
351,11166.666666666666,11119.0,6681.12,5813.87,3,3,-1
352,5849.6,5624.1,4017.86,4081.4,3,3,-1
353,17222.3,16891.7,10954.48,10995.28,3,3,-1
354,13788.4,14007.933333333334,9204.45,10541.79,3,3,-1
355,34272.76666666666,33935.3,19020.82,19448.47,3,3,-1
356,5469.866666666666,5670.266666666666,3846.75,3811.18,4,3,-1
357,5048.1,5101.466666666666,3539.34,3829.82,3,3,-1
358,17911.7,17904.1,10988.35,11430.27,3,3,-1
359,13710.2,13550.566666666666,10339.32,10615.92,3,3,-1
360,18018.233333333334,17725.466666666667,13558.77,13415.85,3,3,-1
361,22391.9,22587.43333333333,13300.9,14710.52,3,3,-1
362,14132.3,13976.566666666666,10160.65,9715.21,3,3,-1
363,18667.166666666664,18372.166666666668,13309.13,11690.72,3,3,-1
364,20984.6,20696.966666666667,9789.71,11494.03,3,3,-1
365,15485.866666666667,15584.466666666665,11281.79,12174.97,3,3,-1
366,10887.666666666666,11157.8,8253.15,7032.24,3,3,-1
367,6044.1,6183.9,3879.54,4262.23,3,3,-1
368,42142.5,41320.666666666664,26317.63,21142.18,4,3,-1
369,9114.866666666667,9112.866666666667,6747.84,6384.66,3,3,-1
370,20793.4,20962.36666666667,13459.34,14073.1,3,3,-1
371,37596.26666666666,37315.566666666666,24261.41,24311.18,3,3,-1
372,30621.7,29812.666666666668,23828.3,19851.14,4,4,-1
373,7719.9,7207.633333333334,5594.42,5686.88,3,3,-1
374,4109.3,4692.1,2969.52,2909.78,3,3,-1
375,10270.166666666666,10693.0,7855.45,7776.07,3,3,-1
376,5066.1,5182.1,3642.92,3571.24,3,3,-1
377,4074.366666666666,4286.433333333334,3035.59,3102.14,3,3,-1
378,12930.0,12709.166666666666,7738.06,7960.83,3,3,-1
379,5024.666666666666,5080.2,3226.35,3375.16,3,3,-1
380,10448.5,9912.266666666666,6593.78,6650.55,3,3,-1
381,19558.6,19952.36666666667,11670.55,11048.28,3,3,-1
382,30828.466666666667,31110.93333333333,21506.13,18494.7,3,3,-1
383,3995.6666666666665,3971.2333333333336,2745.55,2642.31,3,3,-1
384,5460.9,5877.666666666666,3928.38,4066.97,3,3,-1
385,7229.966666666666,7545.0,5586.28,5502.27,3,3,-1
386,4597.7,4603.6,3414.04,3426.09,3,3,-1
387,4947.2,5077.566666666666,3510.75,3212.88,3,3,-1
388,3811.5,3962.5,2469.04,2422.02,3,3,-1
389,4485.766666666666,4178.566666666666,3325.62,2940.4,3,3,-1
390,4775.2,3625.8666666666663,2784.6,2622.23,4,3,-1
391,5321.533333333334,5245.266666666666,3928.09,4051.62,3,3,-1
392,4548.7,3981.0,3174.27,3023.98,3,3,-1
393,12927.066666666666,12297.033333333335,7509.56,5312.63,3,2,-1
394,9935.4,10746.7,5526.32,5091.07,3,3,-1
395,19717.6,19723.86666666667,15287.94,8816.53,3,3,-1
396,9502.7,9435.4,6810.65,6596.42,3,3,-1
397,18422.733333333334,18320.43333333333,12555.16,10314.87,3,3,-1
398,5220.133333333334,5085.333333333334,3855.23,3378.93,3,3,-1
399,6745.3,6143.566666666666,4599.43,4028.84,4,3,-1
400,5061.066666666666,4857.2,3502.86,3115.18,3,3,-1
401,4250.1,4000.6,3133.93,2819.85,3,3,-1
402,4641.266666666666,4644.866666666666,3298.84,3270.74,3,3,-1
403,3927.5,3812.7,2574.64,2422.12,3,3,-1
404,3455.8,3408.1,2551.87,2414.32,3,3,-1
405,5730.233333333334,7014.0,4307.16,3953.22,3,4,-1
406,4978.566666666666,5318.0,3658.43,3878.65,3,3,-1
407,4793.633333333334,4485.366666666666,3314.35,2973.16,3,3,-1
408,3828.6,3514.9,2490.65,2122.32,3,3,-1
409,7713.4,7235.9,5424.69,4016.07,4,3,-1
410,3368.5666666666666,3726.0666666666666,2181.91,2239.03,3,3,-1
411,4204.1,3872.9666666666667,2723.03,2643.46,3,3,-1
412,4125.7,4248.0,2981.13,2971.08,3,3,-1
413,3789.5,4027.6,2518.94,2476.65,3,3,-1
414,5035.966666666666,5670.9,3769.09,3166.44,3,3,-1
415,4980.6,4637.9,3860.82,3438.57,3,2,-1
416,12130.9,11945.766666666666,8591.79,6268.79,3,3,-1
417,4049.6,4180.033333333334,2865.7,2777.78,3,3,-1
418,7343.366666666666,6739.2,5539.6,4270.95,3,3,-1
419,7666.2,7642.1,5815.32,4683.17,3,3,-1
420,3822.5,3723.6666666666665,2670.02,2648.92,3,3,-1
421,5551.4,5168.533333333334,3923.95,3608.68,3,3,-1
422,6097.633333333334,5981.466666666666,4531.22,4197.37,3,3,-1
423,5064.7,4614.0,3303.24,3144.57,3,3,-1
424,5185.9,4530.0,3368.64,3029.75,4,3,-1
425,7903.7,7109.4,6295.37,5441.81,3,3,-1
426,6237.7,5404.033333333334,4401.35,3751.77,3,3,-1
427,6189.6,6133.566666666666,4576.31,4177.34,3,3,-1
428,3962.0333333333333,3765.0666666666666,2855.76,2593.3,3,3,-1
429,19983.06666666667,19892.033333333333,13103.53,9019.78,3,3,-1
