gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,winner
46,2238.2,2230.3,144.68,126.19,2,2,-1
47,2300.0,2292.5,146.03,144.4,2,2,-1
48,3279.4,2230.4,140.98,134.74,3,2,-1
49,2350.0,2293.3,152.6,151.3,2,2,-1
50,2384.6,2328.9,165.42,160.64,2,2,-1
51,2243.1,2382.8,153.74,144.42,2,2,-1
52,2334.3,3233.9,159.83,154.8,2,3,-1
53,3282.1,2217.9,167.37,162.36,3,2,-1
54,2330.7,2280.7,150.01,145.61,2,2,-1
55,2380.9,2288.1,160.03,160.68,2,2,-1
56,2329.8,2282.9,146.72,145.29,2,2,-1
57,2386.3,2368.3,160.53,160.48,2,2,-1
58,3171.3,3121.3,166.13,159.21,3,3,-1
59,2322.6,2399.7,154.45,159.32,2,2,-1
60,2330.5,2329.5,153.87,158.23,2,2,-1
61,2370.2,2300.4,173.36,163.32,2,2,-1
62,2399.4,2299.4,151.52,168.73,2,2,-1
63,2380.1,2382.2,156.28,158.17,2,2,-1
64,2473.8,2387.1,169.62,166.26,2,3,-1
65,2334.6,2335.5,154.35,136.21,2,2,-1
66,2328.6,2348.3,153.4,144.5,2,2,-1
67,2334.2,2240.2,158.06,152.79,2,2,-1
68,2284.9,2385.8,153.99,154.93,2,2,-1
69,2385.1,2301.1,162.56,170.58,3,3,-1
70,3169.3,3286.7,165.94,169.02,3,3,-1
71,3114.1,2308.7,179.18,174.2,3,3,-1
72,2277.2,2342.2,158.73,155.31,2,2,-1
73,2327.9,2281.7,161.94,160.7,2,2,-1
74,2332.9,2382.9,167.17,169.7,2,3,-1
75,2392.3,2292.3,166.41,168.59,3,2,-1
76,3127.5,3127.5,174.68,174.5,3,3,-1
77,2386.2,2336.2,173.14,176.13,2,2,-1
78,2386.6,2386.6,171.8,170.62,2,3,-1
79,2378.5,2378.5,170.08,170.48,2,2,-1
80,2477.2,2277.2,178.58,170.65,2,2,-1
81,2388.1,2388.1,176.65,173.07,2,2,-1
82,3287.4,3137.4,179.19,180.63,3,3,-1
83,3187.4,2287.4,176.81,172.01,3,2,-1
84,3137.6,2337.6,175.26,158.46,3,2,-1
85,2293.9,2493.9,175.72,171.71,2,2,-1
86,2381.9,3131.9,176.44,179.96,2,3,-1
87,2375.6,2375.6,174.89,171.06,2,3,-1
88,2389.8,2289.8,169.38,157.65,2,2,-1
89,2376.5,2376.5,172.0,165.92,2,2,-1
90,2273.1,2473.1,167.49,170.67,3,2,-1
91,3187.8,3137.8,186.24,180.63,3,3,-1
92,2336.5,2286.5,173.72,170.98,2,2,-1
93,2237.0,2487.0,170.01,174.36,2,2,-1
94,2387.8,2387.8,170.11,169.45,3,3,-1
95,3237.7,2388.2,178.22,177.3,3,2,-1
96,3287.7,3137.7,176.22,179.46,3,3,-1
97,2379.1,2479.1,172.41,176.33,2,2,-1
98,3249.7,2380.0,174.48,163.62,3,2,-1
99,2218.9,3234.5,152.79,162.44,3,3,-1
100,3165.1,2465.1,167.19,162.52,3,3,-1
101,2462.2,2362.2,168.99,148.64,2,2,-1
102,3153.5,2453.5,173.8,168.0,3,2,-1
103,2386.4,2286.4,151.83,149.51,2,2,-1
104,2332.3,2282.3,163.08,156.58,2,2,-1
105,2282.8,3132.8,171.73,173.79,3,3,-1
106,2326.9,2323.7,167.24,170.74,2,2,-1
107,2332.1,2382.1,172.84,171.97,2,2,-1
108,2372.8,2372.8,175.02,175.73,2,2,-1
109,3187.1,2387.1,176.8,154.52,3,3,-1
110,3108.7,3149.0,167.89,163.73,3,3,-1
111,2274.3,2281.3,149.62,152.47,2,2,-1
112,2370.1,2375.0,166.31,169.16,3,2,-1
113,2288.7,2386.9,169.61,151.46,3,3,-1
114,2482.7,2324.5,168.37,157.73,2,2,-1
115,3133.3,2346.7,164.34,154.54,3,2,-1
116,2358.8,3161.8,152.43,149.44,2,3,-1
117,2262.1,2394.9,170.96,167.01,2,2,-1
118,2237.2,2337.2,164.57,160.84,3,3,-1
119,3082.2,2332.2,179.73,176.28,3,3,-1
120,2290.9,2339.8,170.6,160.64,2,2,-1
121,3112.2,3137.8,174.44,173.25,3,3,-1
122,2361.6,2399.2,170.14,169.46,2,2,-1
123,2349.3,3135.2,157.24,179.84,3,3,-1
124,3091.2,2332.3,161.7,161.52,3,3,-1
125,2289.0,2424.5,160.12,166.05,3,3,-1
126,2297.1,2397.1,164.89,168.32,2,2,-1
127,3184.9,3257.6,184.55,185.48,3,3,-1
128,3073.8,3085.7,175.87,174.36,3,3,-1
129,3088.9,3068.4,180.02,173.68,3,3,-1
130,2300.0,2313.9,172.26,167.47,2,2,-1
131,3129.9,2329.9,178.47,169.79,3,3,-1
132,3118.5,2318.5,177.62,171.89,3,3,-1
133,3123.5,3120.2,178.44,180.03,3,3,-1
134,3178.6,2328.6,178.0,167.08,3,3,-1
135,2444.0,3198.4,173.76,185.34,2,3,-1
136,2440.8,3190.8,173.66,179.01,3,3,-1
137,2484.3,2396.0,176.26,180.09,2,2,-1
138,2396.8,3210.9,174.92,180.68,3,3,-1
139,2350.0,2363.6,176.5,178.02,2,2,-1
140,2350.0,3108.4,175.24,179.44,3,3,-1
141,3081.2,2343.1,177.84,168.98,3,3,-1
142,3184.0,3044.7,176.85,177.08,3,3,-1
143,2242.4,2319.1,165.81,170.39,3,2,-1
144,3172.8,3184.8,180.95,173.79,3,3,-1
145,3178.0,3129.9,177.86,188.53,3,3,-1
146,2412.0,3150.0,171.54,192.99,3,3,-1
147,2277.2,2372.6,170.48,175.06,3,3,-1
148,2351.7,3177.1,165.93,174.22,3,3,-1
149,3208.1,2396.7,182.36,170.56,3,2,-1
150,3090.1,3196.5,171.82,168.04,3,3,-1
151,2333.4,2283.4,165.92,170.65,2,2,-1
152,2466.2,2375.4,177.09,174.35,2,2,-1
153,3121.6,2377.4,182.86,173.2,3,2,-1
154,2372.4,2335.8,166.4,160.2,2,2,-1
155,2377.7,2334.5,175.01,172.9,2,2,-1
156,2387.7,2235.3,168.11,145.24,2,2,-1
157,2399.7,2336.7,151.68,150.82,3,2,-1
158,2386.4,2436.4,160.03,144.6,2,2,-1
159,2387.5,2386.2,148.78,163.64,2,2,-1
160,2284.2,2330.6,158.18,149.65,2,2,-1
161,2484.6,2384.6,174.52,156.19,3,2,-1
162,2387.2,2284.1,158.69,161.68,2,3,-1
163,2380.9,2325.1,167.97,166.99,3,3,-1
164,2480.5,2344.3,171.02,164.74,2,2,-1
165,2373.3,2373.3,173.76,170.08,3,3,-1
166,2421.3,3126.8,161.61,168.45,3,3,-1
167,2387.2,2286.6,173.6,166.5,2,2,-1
168,3124.0,2478.2,176.04,167.21,3,2,-1
169,2381.0,2331.0,173.19,152.5,2,2,-1
170,2338.4,2386.6,152.44,152.99,2,2,-1
171,2381.6,2384.1,171.28,163.03,3,2,-1
172,2391.0,2384.5,170.46,155.75,2,2,-1
173,2384.9,2336.4,160.06,151.34,2,2,-1
174,2336.7,2349.9,151.99,149.03,2,2,-1
175,2238.4,2487.3,144.42,147.23,3,3,-1
176,2282.2,2332.2,143.95,140.23,3,2,-1
177,2336.3,2389.6,163.58,159.88,2,2,-1
178,2323.5,2323.5,131.89,152.49,2,3,-1
179,2383.4,2333.4,143.51,151.47,2,2,-1
180,2373.8,2321.7,155.62,138.27,2,2,-1
181,2335.4,2385.4,155.45,127.92,2,2,-1
182,2240.5,2286.1,144.99,146.34,2,2,-1
183,2387.0,2248.8,159.72,131.26,2,2,-1
184,2224.2,2324.6,128.73,150.77,2,2,-1
185,2248.0,3146.3,136.33,151.94,3,3,-1
186,2382.7,2342.9,146.27,147.51,2,2,-1
187,2287.4,2237.4,142.22,131.85,2,2,-1
188,2234.5,2284.5,126.82,136.45,2,2,-1
189,2384.6,2250.0,136.24,137.44,2,2,-1
190,2250.0,2241.3,139.86,127.26,2,2,-1
191,2243.7,2237.8,120.29,122.23,2,2,-1
192,2343.4,2393.4,137.09,126.34,2,2,-1
193,2323.1,2326.4,148.35,138.69,2,2,-1
194,2237.1,2338.0,134.95,131.56,2,2,-1
195,2349.6,2339.2,139.46,136.52,2,2,-1
196,2337.4,2387.8,139.75,137.78,2,2,-1
197,2335.9,2285.9,137.78,132.48,2,2,-1
198,2377.7,2242.7,146.97,144.69,2,2,-1
199,2484.4,3129.2,149.26,141.49,3,3,-1
200,2329.1,2228.7,139.4,117.53,2,2,-1
201,2235.4,2333.1,117.47,130.55,2,2,-1
202,2334.7,2284.3,133.61,138.22,2,2,-1
203,2322.6,2377.2,156.03,148.81,2,3,-1
204,2386.6,2286.6,131.14,141.2,2,2,-1
205,2374.2,3126.3,143.84,156.94,2,3,-1
206,2333.4,2297.6,138.65,149.24,2,2,-1
207,2289.3,2235.1,141.49,127.24,2,2,-1
208,2472.6,3134.8,167.69,168.47,3,3,-1
209,2433.7,3136.6,155.85,170.24,3,3,-1
210,2352.8,2484.0,165.58,172.09,3,2,-1
211,2365.5,3145.8,164.9,177.17,3,3,-1
212,2384.2,2381.0,155.56,158.96,2,2,-1
213,2386.4,3090.5,168.61,170.19,3,3,-1
214,2374.1,2340.4,176.21,172.79,2,2,-1
215,2366.9,2370.6,167.99,162.93,2,2,-1
216,3154.5,2371.9,176.44,168.61,3,2,-1
217,2394.4,2337.1,160.47,150.54,2,2,-1
218,2376.7,2459.7,169.75,168.36,2,3,-1
219,2323.8,3150.1,164.75,162.06,2,3,-1
220,2389.9,2477.9,171.92,172.04,3,3,-1
221,3211.9,2315.8,180.46,157.82,3,3,-1
222,3296.1,2386.4,197.53,167.43,3,3,-1
223,3186.1,2382.2,182.04,166.06,3,2,-1
224,3113.8,2344.0,175.26,172.96,3,3,-1
225,3177.1,3186.4,179.57,185.63,3,3,-1
226,3243.5,3301.3,182.58,172.7,3,3,-1
227,3129.5,3084.4,177.17,175.41,3,3,-1
228,2373.9,2350.0,164.95,163.74,2,2,-1
229,2323.0,3080.1,149.46,170.19,3,3,-1
230,3199.2,3195.1,179.32,187.81,3,3,-1
231,3142.9,3173.3,176.0,173.49,3,3,-1
232,3126.0,2346.8,180.02,178.16,3,3,-1
233,3168.7,2313.1,172.19,166.8,3,3,-1
234,3266.9,3216.6,185.74,186.47,3,3,-1
235,3193.1,2392.5,179.74,175.26,3,2,-1
236,3200.0,3230.1,175.97,181.86,3,3,-1
237,2372.9,3214.3,166.2,179.62,3,3,-1
238,3187.2,3236.2,190.36,199.59,3,3,-1
239,3227.8,3386.0,179.35,191.0,3,3,-1
240,3288.6,3163.9,187.36,177.05,3,3,-1
241,3147.8,2236.1,181.03,172.47,3,3,-1
242,3124.8,2254.2,177.22,171.62,3,3,-1
243,3209.7,3113.6,184.44,170.55,3,3,-1
244,3146.5,3062.5,183.66,176.61,3,3,-1
245,3125.1,3163.4,186.35,175.13,3,3,-1
246,2359.8,2369.8,163.46,164.7,3,3,-1
247,3088.9,3192.7,167.79,186.86,3,3,-1
248,3067.0,2244.5,179.04,172.28,3,2,-1
249,3247.4,3282.8,187.13,177.31,3,3,-1
250,3067.9,3100.0,173.25,172.93,3,3,-1
251,3111.3,2368.3,174.6,167.56,3,2,-1
252,3333.0,3123.8,167.54,177.35,3,3,-1
253,2249.2,2359.8,146.77,161.05,2,2,-1
254,2447.2,2373.2,162.04,157.14,2,2,-1
255,3182.7,2436.1,183.35,169.72,3,2,-1
256,3171.6,2341.3,171.68,171.86,3,2,-1
257,2334.1,2337.2,162.55,148.37,3,2,-1
258,2343.9,2335.7,169.57,174.04,2,2,-1
259,2349.2,3126.8,158.81,175.85,3,3,-1
260,3177.0,2339.5,185.04,172.29,3,3,-1
261,2418.1,2351.1,169.61,172.48,2,2,-1
262,3132.9,3235.6,173.79,181.38,3,3,-1
263,3136.2,2457.5,175.63,166.28,3,3,-1
264,2442.1,3168.4,167.37,181.85,3,3,-1
265,2257.1,2349.2,162.78,159.17,2,2,-1
266,3224.7,3209.4,183.14,190.8,3,3,-1
267,3172.0,3104.6,181.22,177.28,3,3,-1
268,3224.4,3069.2,185.75,180.07,3,3,-1
269,3158.4,2339.5,177.7,172.47,3,2,-1
270,2368.3,2365.0,164.08,167.46,2,2,-1
271,3133.5,3224.1,175.56,175.3,3,3,-1
272,2367.8,2356.6,166.08,168.36,2,3,-1
273,2365.5,2433.1,170.27,169.3,2,2,-1
274,2359.3,2332.4,175.36,170.59,3,3,-1
275,2395.7,3119.1,172.26,176.94,3,3,-1
276,2295.0,2356.4,168.71,169.45,2,2,-1
277,3095.9,3214.1,173.67,182.23,3,3,-1
278,2375.0,3120.3,172.99,185.63,2,3,-1
279,2483.0,3126.2,175.26,182.18,2,3,-1
280,2354.6,2370.2,163.93,171.4,3,3,-1
281,2323.2,2369.8,169.49,172.73,2,2,-1
282,2341.0,2373.2,164.16,159.64,2,2,-1
283,2375.4,2350.7,175.16,169.33,2,2,-1
284,2360.0,3163.2,170.13,180.0,3,3,-1
285,2486.7,2398.6,168.33,170.6,2,3,-1
286,3135.5,3166.6,174.47,178.73,3,3,-1
287,3141.9,2288.9,168.48,172.09,3,3,-1
288,2414.1,3264.1,168.33,184.18,2,3,-1
289,2400.0,2390.3,165.48,180.28,2,3,-1
290,2364.7,2367.5,169.03,161.42,2,2,-1
291,2392.8,3168.6,175.39,181.24,3,3,-1
292,2376.1,2375.1,156.81,161.97,3,2,-1
293,2328.6,2319.2,173.38,170.45,3,2,-1
294,2314.4,2348.5,168.74,165.27,2,2,-1
295,3180.5,3145.8,170.76,180.34,3,3,-1
296,2374.9,2334.9,164.99,173.82,3,2,-1
297,3148.2,3200.0,177.51,181.77,3,3,-1
298,3117.4,2370.6,165.39,157.78,3,2,-1
299,3218.8,2327.2,163.12,174.03,3,3,-1
300,2382.0,2387.1,168.64,166.69,2,2,-1
301,2389.7,2394.9,167.36,166.43,2,2,-1
302,2387.1,2474.9,160.81,172.41,2,2,-1
303,2331.4,3207.6,164.49,178.23,2,3,-1
304,3150.0,2334.5,145.22,158.6,3,3,-1
305,2392.0,2325.8,163.81,165.91,2,2,-1
306,2384.9,2393.9,160.0,170.44,2,2,-1
307,2398.4,2450.0,172.78,171.75,2,3,-1
308,3236.2,3238.0,161.1,164.33,3,3,-1
309,2342.4,2327.8,158.65,159.96,2,2,-1
310,2390.5,2385.1,165.9,148.69,2,2,-1
311,2322.6,2387.4,168.43,172.52,2,2,-1
312,2379.9,2396.0,157.69,161.06,2,3,-1
313,2339.1,2491.6,160.67,154.47,3,3,-1
314,3196.7,2337.0,174.33,165.05,3,3,-1
315,3130.4,2392.9,171.77,158.52,3,2,-1
316,2236.0,2475.3,163.96,163.68,2,2,-1
317,2345.1,2348.6,165.35,162.35,2,2,-1
318,2490.0,2391.4,169.19,177.47,2,2,-1
319,3131.8,2344.5,167.87,164.63,3,3,-1
320,3124.8,2483.3,159.42,143.25,3,3,-1
321,2390.4,2394.6,156.68,153.4,2,2,-1
322,2470.0,2320.0,169.08,163.29,3,3,-1
323,2332.1,2429.2,162.7,168.57,2,2,-1
324,2385.6,2485.0,168.1,179.61,3,2,-1
325,2333.4,2377.1,157.22,155.09,2,2,-1
326,2480.2,3143.2,171.28,172.72,3,3,-1
327,2396.3,2399.2,179.01,182.06,2,2,-1
328,2387.4,2400.0,169.54,174.37,2,2,-1
329,2394.6,2375.6,173.35,163.55,2,3,-1
330,2573.7,2582.7,179.68,176.71,2,2,-1
331,2378.8,2488.2,175.17,175.6,2,2,-1
332,3123.0,2489.2,178.75,171.73,3,3,-1
333,2494.4,2393.4,179.77,177.91,2,2,-1
334,3191.6,3144.5,188.55,183.61,3,3,-1
335,2348.3,3133.0,165.14,182.12,2,3,-1
336,2396.9,2373.7,180.18,177.29,3,2,-1
337,3188.4,2274.5,177.4,170.67,3,3,-1
338,2389.4,2399.6,176.96,179.47,2,3,-1
339,2350.0,2485.6,148.42,163.16,2,2,-1
340,2381.8,2396.5,171.31,170.18,2,2,-1
341,2340.1,2471.4,158.61,147.95,2,2,-1
342,2247.8,2147.8,115.84,113.24,2,2,-1
343,2348.1,2147.5,115.22,116.81,2,2,-1
344,2484.8,2434.8,160.64,162.08,2,2,-1
345,2233.8,2233.4,115.99,118.38,2,2,-1
346,2399.4,2481.2,158.09,159.37,2,2,-1
347,2350.0,2244.7,126.0,121.42,2,2,-1
348,3139.4,2390.6,173.69,167.25,3,3,-1
349,3144.9,3139.3,121.52,134.15,3,3,-1
350,2336.0,2337.0,122.76,121.96,2,2,-1
351,2250.0,2249.0,118.06,115.66,2,2,-1
352,2482.4,2248.9,170.63,172.02,2,2,-1
353,2244.9,2148.1,118.23,121.04,2,2,-1
354,2390.7,2342.4,171.46,166.31,2,2,-1
355,2347.7,2478.2,169.48,166.8,2,2,-1
356,2149.8,2246.7,113.16,116.13,2,2,-1
357,2427.1,2377.1,165.49,160.7,2,2,-1
358,2384.9,2383.7,174.01,178.71,2,2,-1
359,3229.7,3130.6,179.83,178.96,3,3,-1
360,2491.6,2382.8,168.53,166.37,3,3,-1
361,2241.3,2241.8,129.63,120.09,2,2,-1
362,2387.5,2488.7,175.54,171.7,2,2,-1
363,2340.1,3182.6,177.28,185.59,3,3,-1
364,2338.3,2337.7,137.88,134.33,2,2,-1
365,3191.6,3184.5,184.82,178.32,3,3,-1
366,3138.8,3135.3,184.8,178.93,3,3,-1
367,2249.0,2245.9,118.11,121.68,2,2,-1
368,3197.5,2437.2,177.89,175.08,3,3,-1
369,2285.4,2235.4,118.03,124.1,2,2,-1
370,2335.1,2245.2,176.16,169.48,2,2,-1
371,2400.0,2380.8,173.06,168.2,2,2,-1
372,2483.6,2347.0,180.05,175.63,3,2,-1
373,2344.5,2396.5,177.71,173.18,2,3,-1
374,2392.9,2400.0,173.81,173.76,2,2,-1
375,2342.5,2342.5,176.68,177.87,2,2,-1
376,3235.1,3190.9,180.06,183.31,3,3,-1
377,3139.6,2384.0,169.47,174.92,3,3,-1
378,3133.7,2329.1,183.4,174.89,3,3,-1
379,3337.9,3181.0,185.7,182.07,3,3,-1
380,2470.1,2390.3,177.44,172.44,2,2,-1
381,2385.7,2334.2,161.04,167.87,2,2,-1
382,2387.2,3132.7,153.36,166.66,3,3,-1
383,2381.5,3227.3,175.08,181.98,3,3,-1
384,2365.1,3115.1,168.78,180.47,2,3,-1
385,3184.9,3191.8,174.73,180.17,3,3,-1
386,2487.1,2491.8,171.96,180.11,2,2,-1
387,2387.8,2486.5,161.21,176.79,2,2,-1
388,2377.8,3200.0,171.77,179.39,3,3,-1
389,2335.5,2390.1,157.18,168.03,2,2,-1
390,2387.1,2400.0,165.72,149.71,2,2,-1
391,2499.2,2383.7,172.09,166.64,2,2,-1
392,2498.8,3187.3,173.5,185.42,3,3,-1
393,2368.0,2387.8,166.33,166.76,2,2,-1
394,2386.2,2475.2,179.77,175.81,2,2,-1
395,2387.8,2374.3,174.26,175.9,2,2,-1
396,2497.5,2386.9,172.74,154.27,2,2,-1
397,2356.0,2357.5,174.56,172.8,2,2,-1
398,2370.0,3216.9,171.91,173.02,2,3,-1
399,3124.5,3236.1,178.87,183.05,3,3,-1
400,3146.9,3144.1,183.39,182.8,3,3,-1
401,2400.0,2380.5,164.05,178.46,2,2,-1
402,3144.6,3227.3,183.91,183.76,3,3,-1
403,2416.0,3182.7,177.72,179.45,2,3,-1
404,2400.0,2473.7,163.7,171.85,3,3,-1
405,3229.6,3170.2,176.64,190.79,3,3,-1
406,2367.2,3176.1,164.79,161.67,2,3,-1
407,2341.9,2397.7,164.59,166.24,2,2,-1
408,2384.3,3282.3,171.47,182.69,2,3,-1
409,2377.0,2374.0,161.53,171.79,2,2,-1
410,2333.3,2278.0,157.31,163.65,2,2,-1
411,2478.1,2378.1,169.8,168.99,2,2,-1
412,2371.8,2322.2,168.27,156.53,2,2,-1
413,2379.3,2414.8,179.7,174.76,3,2,-1
414,3165.6,2382.4,178.16,169.52,3,3,-1
415,3128.6,3131.8,173.87,171.83,3,3,-1
416,2457.2,2379.5,160.78,162.49,3,3,-1
417,2387.2,2373.4,171.28,174.47,2,2,-1
418,2399.5,2336.1,170.65,165.27,3,2,-1
419,3137.4,2491.1,174.35,175.04,3,2,-1
420,3122.8,2337.3,174.12,169.14,3,3,-1
421,3153.3,3177.4,178.41,177.97,3,3,-1
422,3200.0,3144.9,182.44,177.52,3,3,-1
423,3117.0,2376.3,182.1,176.53,3,3,-1
424,3190.7,3127.9,178.02,175.2,3,3,-1
425,3223.1,3134.8,179.42,176.13,3,3,-1
426,3135.6,2497.3,181.69,172.61,3,3,-1
427,2329.5,3173.4,167.89,174.14,2,3,-1
428,2300.0,2390.3,166.35,178.09,2,2,-1
429,2339.2,2276.5,161.95,160.4,2,2,-1
430,2392.0,2346.2,167.32,163.95,2,2,-1
431,2327.6,2428.3,160.77,157.87,2,2,-1
432,2397.6,2319.0,174.86,175.37,2,2,-1
433,2366.2,2315.8,168.19,170.22,2,2,-1
434,2364.9,2393.2,175.31,171.05,3,2,-1
435,2365.7,2341.6,174.9,171.78,2,2,-1
436,2400.0,2381.7,178.84,176.96,2,2,-1
437,2296.0,2391.2,165.19,165.42,2,2,-1
438,2247.0,3284.4,165.94,184.94,2,3,-1
439,2337.3,2320.9,157.07,160.15,2,2,-1
440,2350.0,2373.2,168.04,171.21,3,3,-1
441,2242.7,2336.4,171.19,166.96,2,2,-1
442,2333.1,2268.3,156.34,155.54,2,2,-1
443,3112.9,3109.5,177.3,170.8,3,3,-1
444,2288.3,2335.0,171.72,167.96,2,2,-1
445,2352.0,3125.9,169.05,168.64,2,3,-1
446,3122.8,3191.2,178.51,186.19,3,3,-1
447,2363.6,2371.6,174.0,175.72,2,2,-1
448,3115.3,3113.6,174.34,181.13,3,3,-1
449,3380.3,3211.6,189.89,192.91,3,3,-1
450,2363.2,2360.9,172.72,174.46,3,2,-1
451,3220.3,3222.2,194.37,175.49,3,3,-1
452,3230.2,2376.9,178.68,173.95,3,2,-1
453,2270.2,2379.1,166.96,178.21,2,3,-1
454,3102.4,3291.0,181.42,181.79,3,3,-1
455,2480.0,3116.3,178.53,180.67,3,3,-1
456,3168.9,3227.1,176.1,178.27,3,3,-1
457,2392.8,2487.0,178.07,175.35,2,2,-1
458,3237.1,3217.8,180.31,182.22,3,3,-1
459,2379.7,2356.3,178.78,174.88,2,2,-1
460,3149.0,2394.1,186.31,177.01,3,3,-1
461,2398.4,3183.0,178.26,184.77,2,3,-1
462,3206.0,3315.5,183.48,181.74,3,3,-1
463,3344.0,2344.4,181.05,176.85,3,2,-1
464,3108.4,3131.1,176.31,178.49,3,3,-1
465,3142.4,3175.6,184.42,184.84,3,3,-1
466,2465.6,2349.3,180.61,175.26,2,3,-1
467,3173.0,2320.2,178.15,171.46,3,2,-1
468,2378.5,2457.5,174.19,176.46,3,3,-1
469,2337.3,2326.2,166.31,168.16,2,2,-1
470,3240.1,2374.1,169.68,160.18,3,2,-1
471,2481.6,2323.2,175.97,169.14,2,2,-1
472,2331.2,2372.9,160.08,164.2,2,3,-1
473,2361.7,2367.1,161.43,173.19,2,2,-1
474,2374.1,2374.1,143.91,152.17,2,2,-1
475,2486.2,2386.5,173.2,158.05,2,2,-1
476,2382.6,2388.8,157.61,157.98,2,2,-1
477,2331.1,2484.1,167.36,172.6,2,2,-1
478,2374.2,3185.8,169.21,172.92,2,3,-1
479,2334.6,3284.3,168.01,173.27,2,3,-1
480,2344.1,2375.5,161.95,162.21,2,2,-1
481,2385.9,2382.2,168.09,174.29,2,2,-1
482,2488.0,2377.1,162.05,162.94,2,2,-1
483,3120.8,3118.7,162.26,166.33,3,3,-1
484,2338.4,2337.3,164.77,168.09,2,2,-1
485,3167.3,2366.8,170.18,165.79,3,2,-1
486,3337.2,3116.1,179.21,178.07,3,3,-1
487,2332.6,2345.4,162.71,161.68,2,2,-1
488,3196.7,3170.8,180.13,186.42,3,3,-1
489,2322.5,2370.5,174.97,168.25,2,2,-1
490,2381.6,2480.9,169.39,175.61,2,2,-1
491,2332.4,3184.0,167.43,182.58,2,3,-1
492,3227.4,3183.0,176.95,176.19,3,3,-1
493,3129.4,2392.7,185.46,172.66,3,3,-1
494,3114.0,2365.1,183.42,170.18,3,3,-1
495,3174.3,3163.2,175.03,176.38,3,3,-1
496,2281.1,2397.0,165.41,169.96,2,2,-1
497,2372.6,2387.4,169.39,161.4,2,2,-1
498,2285.9,2338.2,162.42,150.87,2,2,-1
499,2373.5,2333.7,175.07,172.27,2,2,-1
500,3136.1,3188.7,174.97,180.12,3,3,-1
501,2323.6,2467.5,168.47,177.2,3,3,-1
502,2373.4,2475.4,176.57,174.31,2,3,-1
503,2572.1,2378.3,169.26,174.74,2,2,-1
504,2336.3,2384.3,165.81,160.31,2,2,-1
505,2375.0,2322.4,167.1,155.94,2,2,-1
506,2481.7,2476.1,175.89,171.9,2,2,-1
507,3149.5,2336.6,182.48,175.49,3,3,-1
508,2380.0,2340.6,167.15,171.79,2,2,-1
509,3111.7,2386.4,179.19,170.13,3,3,-1
510,3140.4,3139.4,179.13,169.06,3,3,-1
511,2308.6,2365.8,163.59,162.74,2,2,-1
512,2396.7,2332.4,173.17,167.45,2,2,-1
513,2364.1,2380.1,166.42,169.69,2,3,-1
514,2317.1,3172.9,172.16,172.98,3,3,-1
