gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,winner
58,3350.0,3414.5,2124.89,2030.44,2,2,50,50,10,10,-1
59,3350.0,3414.5,2137.89,2024.93,2,2,50,50,10,10,-1
60,3350.0,2500.0,2105.29,1951.79,2,2,50,50,10,10,-1
61,3399.7,2500.0,2076.08,1912.76,3,2,50,50,10,10,-1
62,3399.7,2500.0,2091.68,1935.88,2,3,50,50,10,10,-1
63,3399.7,2500.0,2073.91,1958.05,3,3,50,50,10,10,-1
64,3350.0,2500.0,2008.2,1969.69,2,2,50,50,10,10,-1
65,3350.0,2500.0,1984.52,1955.43,2,2,50,50,10,10,-1
66,3350.0,2500.0,2068.73,1995.65,2,2,50,50,10,10,-1
67,3350.0,2499.8,2113.74,2037.22,2,2,50,50,10,10,-1
68,3459.6,2499.8,2174.44,2036.83,3,2,50,50,7,10,-1
69,3459.6,3204.3,2136.05,2069.36,2,3,50,50,4,10,-1
70,3459.6,3469.9,2169.1,2109.18,3,3,50,50,4,4,-1
71,3459.6,3469.9,2166.24,2080.32,2,2,50,50,3,5,-1
72,3459.6,3469.9,2128.76,2063.28,2,2,50,50,3,8,-1
73,2499.9,2549.7,1983.67,1966.6,2,2,50,50,10,10,-1
74,2499.9,2549.7,1921.74,1911.17,2,2,50,50,10,10,-1
75,2499.9,2499.8,1900.19,1858.12,2,2,50,50,10,10,-1
76,2449.9,2499.8,1816.21,1826.64,2,2,50,50,10,10,-1
77,2449.9,2499.8,1816.15,1768.09,2,2,50,50,10,10,-1
78,2449.9,2499.8,1787.16,1752.17,2,2,50,50,10,10,-1
79,2449.9,2499.8,1742.69,1706.69,2,2,50,50,10,10,-1
80,2449.8,2499.8,1713.72,1651.2,2,2,50,50,10,10,-1
81,2449.8,2499.8,1661.72,1662.2,2,2,50,50,10,10,-1
82,2449.8,2499.8,1641.75,1674.74,2,2,50,50,10,10,-1
83,2449.8,2499.8,1674.73,1630.72,2,2,50,50,10,10,-1
84,2449.8,2499.8,1629.7,1630.7,2,2,50,50,10,10,-1
85,2449.8,2499.8,1638.96,1618.47,2,2,50,50,10,10,-1
86,2449.8,2499.8,1650.99,1659.97,2,2,50,50,10,10,-1
87,2449.8,2499.8,1662.2,1647.65,2,2,50,50,10,10,-1
88,2449.8,2499.8,1691.78,1571.24,2,2,50,50,10,10,-1
89,2449.8,2499.8,1726.31,1625.86,2,2,50,50,10,10,-1
90,2449.8,2499.8,1700.92,1657.93,2,2,50,50,10,10,-1
91,2499.8,2499.8,1675.02,1596.05,2,2,50,50,10,10,-1
92,2449.8,2499.8,1599.59,1583.1,2,2,50,50,10,10,-1
93,2449.9,2499.8,1612.15,1591.16,2,2,50,50,10,10,-1
94,2499.9,2499.8,1625.18,1561.23,2,2,50,50,10,10,-1
95,2499.9,2499.8,1626.72,1578.75,2,2,50,50,10,10,-1
96,2499.9,2499.8,1625.75,1585.3,2,2,50,50,10,10,-1
97,2499.9,2499.8,1679.25,1564.26,2,2,50,50,10,10,-1
98,2499.9,2499.8,1668.81,1531.3,2,2,50,50,10,10,-1
99,2499.9,2499.8,1676.34,1497.83,2,2,50,50,10,10,-1
100,2499.9,2499.8,1681.37,1548.87,2,2,50,50,10,10,-1
101,2499.9,2499.8,1692.88,1540.41,2,2,50,50,10,10,-1
102,2499.9,2499.8,1701.41,1560.92,2,2,50,50,10,10,-1
103,2499.9,2450.0,1685.91,1593.93,2,2,50,50,10,10,-1
104,2499.9,2400.0,1693.46,1586.43,2,2,50,50,10,10,-1
105,2499.9,2400.0,1692.14,1644.12,3,2,50,50,10,10,-1
106,2500.0,2500.0,1695.22,1659.64,2,2,50,50,10,10,-1
107,2500.0,2500.0,1673.26,1629.2,2,2,50,50,10,10,-1
108,2550.0,2500.0,1698.8,1631.77,2,2,50,50,10,10,-1
109,2550.0,2500.0,1706.82,1608.34,2,2,50,50,10,10,-1
110,2550.0,2500.0,1686.33,1663.84,2,2,50,50,10,10,-1
111,2500.0,2500.0,1697.35,1676.87,2,2,50,50,10,10,-1
112,2500.0,2500.0,1652.81,1665.8,2,2,50,50,10,10,-1
113,2500.0,2500.0,1633.39,1631.91,2,2,50,50,10,10,-1
114,2500.0,2500.0,1654.01,1640.46,2,2,50,50,10,10,-1
115,2499.9,2500.0,1609.64,1615.05,2,2,50,50,10,10,-1
116,2499.9,2500.0,1573.7,1633.1,2,2,50,50,10,10,-1
117,2499.9,2500.0,1573.18,1569.15,2,2,50,50,10,10,-1
118,2499.9,2500.0,1559.8,1598.27,2,2,50,50,10,10,-1
119,2499.9,2500.0,1537.87,1620.29,2,2,50,50,10,10,-1
120,2499.9,2500.0,1588.91,1639.83,2,2,50,50,10,10,-1
121,2447.8,2500.0,1629.48,1639.95,2,2,50,50,10,10,-1
122,2447.8,2500.0,1621.2,1573.3,2,2,50,50,10,10,-1
123,2447.8,2500.0,1609.45,1624.67,2,2,50,50,10,10,-1
124,2449.5,2500.0,1659.2,1645.57,2,2,50,50,10,10,-1
125,2447.8,2450.0,1635.86,1625.61,2,2,50,50,10,10,-1
126,2447.8,2450.0,1598.48,1643.33,2,2,50,50,10,10,-1
127,2447.8,2450.0,1587.28,1656.45,2,2,50,50,10,10,-1
128,2447.8,2450.0,1572.01,1657.06,2,2,50,50,10,10,-1
129,2447.8,2450.0,1601.07,1685.38,2,2,50,50,10,10,-1
130,2400.0,2450.0,1607.88,1710.02,2,2,50,50,10,10,-1
131,2399.5,2450.0,1585.06,1681.97,2,2,50,50,10,10,-1
132,2399.5,2450.0,1591.92,1663.91,2,2,50,50,10,10,-1
133,2399.5,2450.0,1633.05,1693.46,2,2,50,50,10,10,-1
134,2496.9,2450.0,1605.03,1671.64,2,2,50,50,10,10,-1
135,2500.0,2450.0,1617.82,1662.98,2,2,50,50,10,10,-1
136,2500.0,2450.0,1615.9,1680.45,2,2,50,50,10,10,-1
137,2496.9,2450.0,1628.97,1671.97,2,2,50,50,10,10,-1
138,2496.9,2400.0,1597.96,1643.64,2,2,50,50,10,10,-1
139,2499.8,2400.0,1640.99,1690.56,2,2,50,50,10,10,-1
140,2496.9,2450.0,1611.3,1645.53,2,2,50,50,10,10,-1
141,2496.9,2450.0,1591.87,1636.1,2,2,50,50,10,10,-1
142,2496.9,2499.3,1592.96,1614.66,2,2,50,50,10,10,-1
143,2496.9,2499.3,1573.65,1596.24,2,2,50,50,10,10,-1
144,2496.9,2499.3,1591.64,1575.63,2,2,50,50,10,10,-1
145,2496.9,2499.3,1613.83,1590.35,2,2,50,50,10,10,-1
146,2450.0,2499.3,1630.01,1572.0,2,2,50,50,10,10,-1
147,2450.0,2499.3,1590.26,1572.15,2,2,50,50,10,10,-1
148,2450.0,2499.3,1590.99,1623.3,2,2,50,50,10,10,-1
149,2450.0,2499.3,1568.48,1644.34,2,2,50,50,10,10,-1
150,2450.0,2500.0,1619.66,1638.62,2,2,50,50,10,10,-1
151,2500.0,2500.0,1661.18,1669.19,2,2,50,50,10,10,-1
152,2500.0,2500.0,1600.79,1660.21,2,2,50,50,10,10,-1
153,2600.0,2500.0,1585.3,1698.3,2,2,50,50,10,10,-1
154,2600.0,2500.0,1553.31,1660.37,2,2,50,50,10,10,-1
155,2500.0,2500.0,1552.72,1670.75,2,2,50,50,10,10,-1
156,2500.0,2599.2,1562.11,1624.13,2,2,50,50,10,10,-1
157,2500.0,2500.0,1573.39,1580.94,2,2,50,50,10,10,-1
158,2400.0,2500.0,1534.27,1557.75,2,2,50,50,10,10,-1
159,2490.0,2500.0,1552.94,1558.38,2,2,50,50,10,10,-1
160,2490.0,2500.0,1551.51,1525.55,2,2,50,50,10,10,-1
161,2490.0,2500.0,1569.44,1524.59,2,2,50,50,10,10,-1
162,2399.2,2500.0,1528.35,1538.8,2,2,50,50,10,10,-1
163,2399.2,2500.0,1519.56,1538.95,2,2,50,50,10,10,-1
164,2489.7,2500.0,1572.03,1538.82,2,2,50,50,10,10,-1
165,2489.7,2492.1,1612.8,1549.37,2,2,50,50,10,10,-1
166,2497.2,2489.7,1605.27,1570.66,2,2,50,50,10,10,-1
167,2497.2,2489.7,1640.89,1561.15,2,2,50,50,10,10,-1
168,2599.6,2400.0,1618.72,1547.18,2,2,50,50,10,10,-1
169,2599.6,2400.0,1608.0,1519.98,2,2,50,50,10,10,-1
170,3400.0,2500.0,1636.69,1584.15,3,2,50,50,5,10,-1
171,3400.0,2500.0,1627.65,1510.2,2,2,50,50,7,10,-1
172,3400.0,2500.0,1634.09,1533.44,2,2,50,50,7,10,-1
173,3400.0,2500.0,1550.42,1577.71,2,2,50,50,7,10,-1
174,3400.0,2500.0,1545.79,1567.91,2,2,50,50,7,10,-1
175,2497.2,2500.0,1562.65,1548.16,2,2,50,50,10,10,-1
176,2497.2,2500.0,1541.93,1543.35,2,2,50,50,10,10,-1
177,2497.2,2500.0,1559.51,1542.52,2,2,50,50,10,10,-1
178,2500.0,2500.0,1607.72,1503.9,2,2,50,50,10,10,-1
179,2497.2,2500.0,1566.37,1498.41,2,2,50,50,10,10,-1
180,2497.2,2500.0,1548.96,1494.19,2,2,50,50,10,10,-1
181,2499.2,2500.0,1584.64,1557.42,2,2,50,50,10,10,-1
182,2499.2,2500.0,1558.11,1510.91,2,2,50,50,10,10,-1
183,2499.7,2500.0,1602.22,1536.78,2,2,50,50,10,10,-1
184,2590.3,2499.7,1593.36,1545.62,2,2,50,50,10,10,-1
185,2590.3,2450.0,1571.9,1473.5,2,2,50,50,10,10,-1
186,2590.3,2499.4,1592.45,1490.52,2,2,50,50,10,10,-1
187,2590.3,2499.4,1559.83,1482.63,2,2,50,50,10,10,-1
188,2600.0,2500.0,1527.48,1494.38,2,2,50,50,10,10,-1
189,2600.0,2500.0,1523.51,1525.86,2,2,50,50,10,10,-1
190,2500.0,2500.0,1548.86,1564.52,2,2,50,50,10,10,-1
191,2499.4,2500.0,1529.22,1610.41,2,2,50,50,10,10,-1
192,2499.4,2500.0,1534.2,1594.66,2,2,50,50,10,10,-1
193,2499.4,2500.0,1557.06,1600.57,2,2,50,50,10,10,-1
194,2499.4,2500.0,1585.84,1625.07,2,2,50,50,10,10,-1
195,2499.4,2500.0,1556.25,1581.48,2,2,50,50,10,10,-1
196,2497.4,2500.0,1597.09,1567.83,2,2,50,50,10,10,-1
197,2499.2,2500.0,1610.08,1587.45,2,2,50,50,10,10,-1
198,2499.2,2500.0,1579.93,1592.29,2,2,50,50,10,10,-1
199,2499.2,2500.0,1589.63,1612.47,2,2,50,50,10,10,-1
200,2499.2,2500.0,1591.11,1602.72,2,2,50,50,10,10,-1
201,2499.2,2500.0,1547.38,1591.24,2,2,50,50,10,10,-1
202,2499.5,2500.0,1592.17,1604.11,2,2,50,50,10,10,-1
203,2499.5,2500.0,1597.09,1601.63,2,2,50,50,10,10,-1
204,2500.0,2500.0,1592.4,1570.2,2,2,50,50,10,10,-1
205,2500.0,2500.0,1601.87,1560.52,2,2,50,50,10,10,-1
206,2500.0,2500.0,1616.23,1527.88,2,2,50,50,10,10,-1
207,2500.0,2500.0,1635.64,1569.71,2,2,50,50,10,10,-1
208,2495.8,2500.0,1634.52,1519.64,2,2,50,50,10,10,-1
209,2597.8,2500.0,1618.97,1542.3,2,2,50,50,10,10,-1
210,2597.8,2500.0,1587.28,1614.1,2,2,50,50,10,10,-1
211,2597.8,2500.0,1636.98,1595.89,2,2,50,50,10,10,-1
212,2597.8,2500.0,1586.93,1595.81,2,2,50,50,10,10,-1
213,2597.8,2500.0,1663.09,1579.21,2,2,50,50,10,10,-1
214,2597.8,2497.8,1643.0,1586.11,2,2,50,50,10,10,-1
215,2597.8,2497.8,1649.93,1528.45,2,2,50,50,10,10,-1
216,2499.7,2497.8,1661.13,1529.05,2,2,50,50,10,10,-1
217,2499.7,2497.8,1678.52,1537.35,2,2,50,50,10,10,-1
218,2500.0,2497.8,1670.7,1528.75,2,2,50,50,10,10,-1
219,2500.0,2497.8,1661.66,1524.86,2,2,50,50,10,10,-1
220,2500.0,2499.7,1643.93,1550.09,2,2,50,50,10,10,-1
221,2599.8,2499.7,1599.1,1529.74,2,2,50,50,10,10,-1
222,2599.8,2499.7,1564.49,1591.14,2,2,50,50,10,10,-1
223,2599.8,2499.7,1584.11,1615.92,2,2,50,50,10,10,-1
224,2599.8,2499.7,1526.82,1578.62,2,2,50,50,10,10,-1
225,2599.8,2499.7,1536.73,1554.91,2,2,50,50,10,10,-1
226,2499.7,2499.7,1534.6,1591.71,2,2,50,50,10,10,-1
227,2499.7,2499.7,1462.73,1576.48,1,2,50,50,10,10,-1
228,2500.0,2497.8,1455.49,1566.09,2,2,50,50,10,10,-1
229,2500.0,2596.6,1486.13,1642.33,2,2,50,50,10,10,-1
230,2500.0,2596.6,1489.13,1630.69,2,2,50,50,10,10,-1
231,2500.0,2497.8,1479.42,1576.78,2,2,50,50,10,10,-1
232,2500.0,2497.8,1490.76,1565.58,2,2,50,50,10,10,-1
233,2398.9,2497.8,1467.27,1541.73,2,2,50,50,10,10,-1
234,2398.9,2497.8,1470.22,1539.64,2,2,50,50,10,10,-1
235,2499.1,2599.1,1492.76,1537.24,2,2,50,50,10,10,-1
236,2499.6,2399.6,1510.59,1515.5,2,2,50,50,10,10,-1
237,2499.6,2399.6,1480.35,1494.79,2,2,50,50,10,10,-1
238,2499.6,2399.1,1542.58,1505.51,2,2,50,50,10,10,-1
239,2499.6,2399.1,1529.52,1504.2,2,2,50,50,10,10,-1
240,2499.6,2399.9,1489.51,1548.91,2,2,50,50,10,10,-1
241,2499.6,2399.9,1510.8,1549.87,2,2,50,50,10,10,-1
242,2499.6,2450.0,1506.02,1564.27,2,2,50,50,10,10,-1
243,2499.6,2499.9,1496.71,1600.49,2,2,50,50,10,10,-1
244,2449.9,2449.5,1497.85,1526.52,2,2,50,50,10,10,-1
245,2449.9,2449.5,1444.49,1523.86,2,2,50,50,10,10,-1
246,2387.1,2500.0,1485.65,1532.93,2,2,50,50,10,10,-1
247,2500.0,2500.0,1511.4,1487.08,2,2,50,50,10,10,-1
248,2500.0,2500.0,1501.64,1452.1,2,2,50,50,10,10,-1
249,2500.0,2550.0,1528.18,1474.18,2,2,50,50,10,10,-1
250,2499.9,2550.0,1510.39,1466.78,2,2,50,50,10,10,-1
251,2499.9,2550.0,1539.9,1508.8,2,2,50,50,10,10,-1
252,2499.9,2499.8,1537.88,1487.27,2,2,50,50,10,10,-1
253,2499.9,2499.8,1514.34,1506.74,2,2,50,50,10,10,-1
254,2499.9,2499.8,1501.88,1468.26,2,2,50,50,10,10,-1
255,2499.9,2499.8,1488.35,1479.75,2,2,50,50,10,10,-1
256,2499.9,2499.8,1506.42,1489.81,2,2,50,50,10,10,-1
257,2499.9,2499.8,1526.02,1502.86,2,2,50,50,10,10,-1
258,2487.3,2499.8,1524.64,1470.72,2,2,50,50,10,10,-1
259,2487.3,2499.8,1509.05,1483.33,2,2,50,50,10,10,-1
260,2487.3,2400.0,1519.92,1434.35,2,2,50,50,10,10,-1
261,2500.0,2400.0,1552.53,1395.55,2,1,50,50,10,10,-1
262,2500.0,2400.0,1583.96,1384.87,2,2,50,50,10,10,-1
263,2500.0,2400.0,1533.4,1383.39,1,2,50,50,10,9,-1
264,2500.0,2400.0,1524.45,1419.56,2,2,50,50,10,10,-1
265,2500.0,2400.0,1543.08,1431.47,2,2,50,50,10,10,-1
266,2500.0,2494.0,1567.11,1449.73,2,2,50,50,10,10,-1
267,2500.0,2500.0,1526.48,1432.75,1,2,50,50,10,10,-1
268,2497.6,2500.0,1528.0,1438.05,2,2,50,50,10,10,-1
269,2497.6,2500.0,1601.19,1467.82,2,2,50,50,10,10,-1
270,2497.6,2500.0,1565.2,1464.58,2,2,50,50,10,10,-1
271,2497.6,2500.0,1542.43,1473.45,2,2,50,50,10,10,-1
272,2497.6,2500.0,1574.18,1445.35,2,2,50,50,10,10,-1
273,2494.0,2500.0,1557.57,1442.34,2,2,50,50,10,10,-1
274,2400.0,2400.0,1554.87,1456.25,2,2,50,50,10,10,-1
275,2400.0,2400.0,1523.51,1446.12,2,2,50,50,10,10,-1
276,2400.0,2500.0,1566.22,1451.69,2,2,50,50,10,10,-1
277,2400.0,2500.0,1573.89,1440.15,2,2,50,50,10,10,-1
278,2400.0,2400.0,1513.57,1422.98,2,2,50,50,10,10,-1
279,2400.0,2400.0,1473.38,1455.48,2,2,50,50,10,10,-1
280,2597.4,2447.4,1525.02,1441.23,2,2,50,50,10,10,-1
281,2597.4,2486.8,1576.91,1482.45,2,2,50,50,10,10,-1
282,2449.5,2486.8,1567.46,1494.64,2,2,50,50,10,10,-1
283,2499.2,2486.8,1566.33,1483.08,2,2,50,50,10,10,-1
284,2500.0,2486.8,1538.85,1465.05,2,2,50,50,10,10,-1
285,2500.0,2498.5,1622.91,1475.21,2,2,50,50,10,10,-1
286,2500.0,2498.5,1610.78,1484.88,2,2,50,50,10,10,-1
287,2500.0,2498.5,1610.7,1513.72,2,2,50,50,10,10,-1
288,3497.3,2498.5,1624.17,1519.58,3,2,50,50,3,10,-1
289,3497.3,2500.0,1653.48,1540.17,2,2,50,50,2,10,-1
290,3497.3,2498.5,1698.31,1526.81,2,2,50,50,3,10,-1
291,3497.3,2498.5,1677.19,1540.73,2,2,50,50,3,10,-1
292,3497.3,2498.7,1703.18,1581.26,2,2,50,50,2,10,-1
293,3497.3,2500.0,1695.57,1614.46,2,2,50,50,3,10,-1
294,3497.3,2500.0,1686.64,1650.84,2,2,50,50,2,10,-1
295,3497.3,2500.0,1785.92,1699.69,2,2,50,50,2,10,-1
296,3497.3,2500.0,1791.8,1767.69,2,2,50,50,3,10,-1
297,2500.0,2500.0,1727.9,1704.82,2,2,50,50,10,10,-1
298,2500.0,2500.0,1729.44,1647.88,2,2,50,50,10,10,-1
299,2500.0,2500.0,1792.62,1747.15,2,2,50,50,10,10,-1
300,2500.0,3505.0,1730.14,1746.27,2,3,50,50,10,1,-1
301,2500.0,3505.0,1690.15,1737.4,2,2,50,50,10,1,-1
302,2500.0,3505.0,1690.79,1748.4,2,2,50,50,10,1,-1
303,2500.0,3505.0,1648.93,1712.4,2,2,50,50,10,1,-1
304,2500.0,3505.0,1734.19,1758.9,2,2,50,50,10,1,-1
305,2500.0,3505.0,1671.19,1733.4,2,2,50,50,10,1,-1
306,2500.0,2500.0,1676.71,1710.85,2,2,50,50,10,10,-1
307,2500.0,2500.0,1721.5,1747.86,2,2,50,50,10,10,-1
308,2600.0,2600.0,1711.0,1800.36,2,2,50,50,10,10,-1
309,2600.0,2600.0,1730.5,1728.36,2,2,50,50,10,10,-1
310,2600.0,2600.0,1678.5,1721.36,2,2,50,50,10,10,-1
311,2600.0,2600.0,1686.5,1748.99,2,2,50,50,10,10,-1
312,2600.0,2600.0,1660.0,1709.0,2,2,50,50,10,10,-1
313,2600.0,2500.0,1678.0,1669.0,2,2,50,50,10,10,-1
314,2600.0,2500.0,1705.5,1726.0,2,2,50,50,10,10,-1
315,2600.0,2500.0,1753.0,1721.5,2,2,50,50,10,10,-1
316,2600.0,2500.0,1797.5,1721.5,2,2,50,50,10,10,-1
317,2600.0,2500.0,1779.5,1741.5,2,2,50,50,10,10,-1
318,3355.0,2500.0,1869.05,1749.0,3,2,50,50,10,10,-1
319,2500.0,2500.0,1829.5,1695.0,2,2,50,50,10,10,-1
320,2500.0,2500.0,1772.0,1680.5,2,2,50,50,10,10,-1
321,2500.0,2500.0,1747.0,1632.0,2,2,50,50,10,10,-1
322,2500.0,2500.0,1658.0,1619.0,2,2,50,50,10,10,-1
323,2500.0,2500.0,1638.0,1595.0,2,2,50,50,10,10,-1
324,2500.0,2500.0,1666.5,1587.5,2,2,50,50,10,10,-1
325,2500.0,3400.0,1701.5,1696.5,2,3,50,50,10,8,-1
326,2500.0,3400.0,1675.5,1649.0,2,2,50,50,10,8,-1
327,2500.0,3400.0,1742.5,1750.5,2,2,50,50,10,10,-1
328,2500.0,3400.0,1811.06,1739.06,2,2,50,50,10,10,-1
329,2500.0,3400.0,1749.55,1761.68,2,2,50,50,10,10,-1
330,2500.0,3400.0,1803.54,1804.55,2,2,50,50,10,10,-1
331,2500.0,3400.0,1857.52,1846.04,2,2,50,50,10,10,-1
332,2500.0,3400.0,1829.65,1846.16,2,2,50,50,10,10,-1
333,2500.0,3400.0,1824.89,1783.9,2,2,50,50,10,10,-1
334,2500.0,3400.0,1829.01,1777.02,2,2,50,50,10,10,-1
335,2500.0,3400.0,1799.19,1765.21,2,3,50,50,10,10,-1
336,2500.0,3400.0,1778.01,1748.72,2,2,50,50,10,10,-1
337,2600.0,3400.0,1766.11,1766.92,2,2,50,50,10,10,-1
338,2600.0,3400.0,1710.8,1758.73,2,2,50,50,10,10,-1
339,2400.0,3400.0,1706.0,1724.55,2,2,50,50,10,10,-1
340,2400.0,3400.0,1707.69,1706.49,2,2,50,50,10,10,-1
341,2400.0,3400.0,1648.58,1679.58,2,2,50,50,10,6,-1
342,2400.0,3400.0,1684.67,1710.27,2,2,50,50,10,10,-1
343,2400.0,3400.0,1664.46,1752.61,2,2,50,50,10,10,-1
344,2500.0,3400.0,1654.09,1752.9,2,2,50,50,10,10,-1
345,2500.0,3400.0,1663.59,1801.4,2,2,50,50,10,10,-1
346,2500.0,3400.0,1682.59,1788.9,2,2,50,50,10,10,-1
347,2500.0,3400.0,1681.71,1776.4,2,2,50,50,10,10,-1
348,2500.0,3400.0,1683.31,1806.9,2,2,50,50,10,10,-1
349,2400.0,3400.0,1680.9,1767.9,2,2,50,50,10,10,-1
350,2500.0,3400.0,1677.5,1795.4,2,2,50,50,10,10,-1
351,2500.0,2500.0,1710.5,1748.0,2,2,50,50,10,10,-1
352,2600.0,2500.0,1673.0,1773.0,2,2,50,50,10,10,-1
353,2600.0,2500.0,1711.0,1769.0,2,2,50,50,10,10,-1
354,2600.0,2500.0,1658.0,1760.0,2,2,50,50,10,10,-1
355,2500.0,2500.0,1696.5,1795.5,2,2,50,50,10,10,-1
356,2500.0,2500.0,1672.0,1840.0,2,2,50,50,10,10,-1
357,2500.0,2500.0,1655.0,1840.0,2,2,50,50,10,10,-1
358,2500.0,2500.0,1647.5,1819.5,2,2,50,50,10,10,-1
359,2500.0,2500.0,1689.5,1823.0,2,2,50,50,10,10,-1
360,2500.0,2500.0,1688.0,1804.5,2,2,50,50,10,10,-1
361,2600.0,2500.0,1780.0,1878.0,2,2,50,50,10,10,-1
362,2600.0,2600.0,1836.0,1897.5,3,2,50,50,10,10,-1
363,2600.0,2600.0,1808.0,1879.0,2,2,50,50,10,10,-1
364,2500.0,2600.0,1814.0,1857.5,2,2,50,50,10,10,-1
365,2500.0,3500.0,1836.5,1783.5,2,3,50,50,10,3,-1
366,2500.0,3500.0,1805.5,1774.0,2,2,50,50,10,4,-1
367,2500.0,3500.0,1779.0,1761.0,2,3,50,50,10,8,-1
368,2500.0,3500.0,1820.5,1728.0,2,2,50,50,10,6,-1
369,2500.0,3500.0,1858.5,1741.0,2,2,50,50,10,8,-1
370,2600.0,3500.0,1823.0,1711.5,2,2,50,50,10,9,-1
371,2600.0,3500.0,1811.0,1725.0,2,2,50,50,10,7,-1
372,2600.0,3500.0,1777.5,1759.5,2,2,50,50,10,7,-1
373,2600.0,3500.0,1808.0,1775.0,2,2,50,50,10,7,-1
374,2600.0,3500.0,1803.0,1852.5,2,3,50,50,10,9,-1
